item_id,order_id,product_id,quantity
49316,19734,202,1
49317,19734,84,2
49318,19734,183,1
49319,19734,135,2
49320,19735,19,1
49321,19735,212,3
49322,19736,195,3
49323,19736,116,1
49324,19736,194,1
49325,19737,264,2
49326,19737,117,3
49327,19737,141,3
49328,19738,259,3
49329,19738,65,2
49330,19738,185,1
49331,19739,254,1
49332,19740,27,3
49333,19740,296,3
49334,19740,125,2
49335,19741,258,2
49336,19741,293,3
49337,19741,124,3
49338,19741,169,1
49339,19742,22,1
49340,19742,173,1
49341,19742,20,1
49342,19742,122,1
49343,19743,186,1
49344,19743,291,2
49345,19743,281,1
49346,19743,255,1
49347,19744,113,1
49348,19745,242,1
49349,19745,174,3
49350,19745,195,1
49351,19745,160,1
49352,19746,125,1
49353,19746,65,2
49354,19746,281,3
49355,19746,260,3
49356,19747,51,2
49357,19748,27,3
49358,19748,222,1
49359,19749,220,3
49360,19749,179,1
49361,19749,85,3
49362,19749,206,2
49363,19750,285,1
49364,19750,144,1
49365,19750,153,3
49366,19750,94,2
49367,19751,80,1
49368,19752,151,3
49369,19752,214,3
49370,19752,165,2
49371,19753,131,1
49372,19753,78,3
49373,19754,184,3
49374,19754,191,2
49375,19755,89,1
49376,19755,50,3
49377,19755,57,1
49378,19755,122,3
49379,19756,21,1
49380,19756,136,3
49381,19756,48,1
49382,19757,132,2
49383,19757,197,2
49384,19757,90,2
49385,19757,243,2
49386,19758,262,2
49387,19758,16,3
49388,19758,245,2
49389,19758,290,3
49390,19759,225,1
49391,19760,38,3
49392,19761,212,3
49393,19761,274,3
49394,19762,129,3
49395,19762,281,3
49396,19762,282,2
49397,19762,271,1
49398,19763,259,2
49399,19763,63,2
49400,19763,65,1
49401,19764,292,1
49402,19765,150,1
49403,19765,250,2
49404,19766,155,2
49405,19767,167,2
49406,19767,193,1
49407,19767,96,1
49408,19768,265,1
49409,19768,215,2
49410,19768,71,3
49411,19768,254,3
49412,19769,24,1
49413,19769,118,3
49414,19770,92,3
49415,19770,79,1
49416,19770,129,1
49417,19771,281,3
49418,19771,55,2
49419,19771,27,1
49420,19772,291,3
49421,19772,287,3
49422,19773,122,1
49423,19774,81,2
49424,19774,254,2
49425,19775,22,3
49426,19775,178,2
49427,19776,171,1
49428,19776,4,1
49429,19776,248,1
49430,19777,228,3
49431,19777,230,2
49432,19778,141,2
49433,19778,149,3
49434,19779,183,1
49435,19779,86,1
49436,19780,141,2
49437,19780,235,1
49438,19780,236,1
49439,19781,148,1
49440,19781,130,2
49441,19782,260,3
49442,19782,237,2
49443,19783,190,1
49444,19783,138,1
49445,19783,119,2
49446,19783,276,3
49447,19784,278,2
49448,19785,20,3
49449,19785,92,1
49450,19786,176,1
49451,19787,233,3
49452,19787,171,3
49453,19787,54,3
49454,19787,281,2
49455,19788,255,1
49456,19788,69,3
49457,19788,94,1
49458,19788,282,1
49459,19789,239,3
49460,19790,273,3
49461,19790,183,3
49462,19791,276,3
49463,19792,84,1
49464,19793,91,2
49465,19793,119,3
49466,19793,279,1
49467,19794,28,3
49468,19794,72,1
49469,19794,294,2
49470,19795,176,2
49471,19796,226,1
49472,19796,289,2
49473,19796,5,1
49474,19796,82,3
49475,19797,288,1
49476,19798,250,2
49477,19799,49,1
49478,19799,106,1
49479,19800,6,3
49480,19800,207,1
49481,19800,115,3
49482,19801,298,2
49483,19801,247,2
49484,19802,47,2
49485,19802,87,3
49486,19803,183,2
49487,19803,171,3
49488,19803,244,2
49489,19804,213,2
49490,19804,57,1
49491,19804,41,2
49492,19804,87,2
49493,19805,161,3
49494,19805,106,2
49495,19806,210,1
49496,19806,11,3
49497,19806,97,1
49498,19806,101,3
49499,19807,5,3
49500,19808,7,3
49501,19808,291,1
49502,19809,155,1
49503,19809,45,2
49504,19809,293,2
49505,19810,136,3
49506,19811,144,1
49507,19811,240,1
49508,19811,183,2
49509,19811,29,1
49510,19812,70,2
49511,19813,288,1
49512,19813,139,1
49513,19813,153,3
49514,19813,98,3
49515,19814,11,2
49516,19814,44,1
49517,19815,172,3
49518,19815,177,2
49519,19815,76,1
49520,19815,112,1
49521,19816,23,3
49522,19816,130,3
49523,19816,87,3
49524,19816,107,1
49525,19817,158,1
49526,19818,23,1
49527,19818,250,1
49528,19818,185,2
49529,19819,208,1
49530,19820,209,2
49531,19821,141,1
49532,19821,192,1
49533,19821,47,1
49534,19822,152,3
49535,19823,296,3
49536,19823,145,1
49537,19824,212,1
49538,19824,191,2
49539,19824,109,2
49540,19825,56,3
49541,19825,276,3
49542,19825,248,1
49543,19825,125,1
49544,19826,170,3
49545,19826,155,3
49546,19827,230,1
49547,19827,74,2
49548,19827,237,1
49549,19827,268,1
49550,19828,284,3
49551,19828,291,3
49552,19829,132,3
49553,19829,154,2
49554,19829,17,3
49555,19830,48,3
49556,19831,235,2
49557,19831,226,1
49558,19832,5,2
49559,19832,184,1
49560,19833,87,1
49561,19834,104,1
49562,19834,29,3
49563,19834,241,1
49564,19835,86,1
49565,19835,41,3
49566,19836,162,2
49567,19836,184,2
49568,19836,142,2
49569,19836,23,2
49570,19837,68,1
49571,19837,71,3
49572,19837,102,2
49573,19838,31,3
49574,19839,111,3
49575,19839,290,3
49576,19839,115,1
49577,19839,287,2
49578,19840,128,3
49579,19841,53,3
49580,19841,50,2
49581,19841,31,1
49582,19841,148,2
49583,19842,96,2
49584,19842,201,2
49585,19843,217,3
49586,19844,203,2
49587,19844,57,2
49588,19844,151,3
49589,19844,199,2
49590,19845,179,3
49591,19846,207,2
49592,19847,44,3
49593,19847,284,2
49594,19847,109,1
49595,19848,39,1
49596,19848,28,1
49597,19848,158,1
49598,19848,277,1
49599,19849,80,2
49600,19850,261,3
49601,19850,239,2
49602,19850,232,2
49603,19850,112,3
49604,19851,131,1
49605,19852,165,1
49606,19852,256,1
49607,19853,100,2
49608,19853,46,3
49609,19853,132,1
49610,19853,151,3
49611,19854,266,2
49612,19854,41,1
49613,19854,280,3
49614,19854,232,1
49615,19855,77,3
49616,19855,203,1
49617,19855,183,3
49618,19856,232,2
49619,19857,281,3
49620,19857,175,1
49621,19857,174,1
49622,19858,175,1
49623,19858,88,2
49624,19858,177,1
49625,19859,82,3
49626,19859,107,2
49627,19860,234,3
49628,19860,166,2
49629,19860,168,2
49630,19860,103,2
49631,19861,276,2
49632,19862,135,3
49633,19862,237,1
49634,19862,76,1
49635,19862,102,2
49636,19863,88,1
49637,19863,56,3
49638,19864,190,1
49639,19865,296,2
49640,19865,52,3
49641,19865,68,1
49642,19866,159,1
49643,19866,14,3
49644,19866,210,2
49645,19866,127,3
49646,19867,272,1
49647,19867,190,3
49648,19867,151,1
49649,19867,262,2
49650,19868,206,2
49651,19868,32,2
49652,19869,155,2
49653,19869,206,2
49654,19870,270,2
49655,19870,48,3
49656,19871,88,2
49657,19871,229,1
49658,19871,260,2
49659,19872,16,1
49660,19873,29,2
49661,19874,47,1
49662,19874,209,1
49663,19874,219,1
49664,19874,281,3
49665,19875,38,3
49666,19875,108,3
49667,19876,43,2
49668,19877,257,2
49669,19878,5,3
49670,19878,10,3
49671,19879,18,1
49672,19879,166,1
49673,19879,187,1
49674,19880,276,3
49675,19880,97,2
49676,19880,65,2
49677,19880,35,3
49678,19881,59,3
49679,19881,74,2
49680,19881,271,1
49681,19881,215,1
49682,19882,298,3
49683,19882,234,1
49684,19882,35,1
49685,19883,149,3
49686,19883,73,3
49687,19883,259,3
49688,19883,228,2
49689,19884,129,3
49690,19885,18,3
49691,19885,178,3
49692,19885,168,2
49693,19885,44,2
49694,19886,34,2
49695,19887,214,2
49696,19888,117,1
49697,19889,239,2
49698,19890,277,3
49699,19891,109,1
49700,19891,84,2
49701,19892,265,2
49702,19893,242,3
49703,19894,112,3
49704,19894,199,1
49705,19894,40,1
49706,19894,126,2
49707,19895,108,1
49708,19896,82,1
49709,19896,102,3
49710,19897,9,2
49711,19898,237,2
49712,19898,55,1
49713,19899,161,1
49714,19899,79,2
49715,19899,10,2
49716,19899,274,3
49717,19900,80,1
49718,19900,136,2
49719,19900,45,1
49720,19901,28,2
49721,19901,286,1
49722,19901,81,2
49723,19901,232,3
49724,19902,109,2
49725,19903,277,3
49726,19904,60,2
49727,19905,138,3
49728,19905,209,2
49729,19905,65,2
49730,19905,159,3
49731,19906,37,1
49732,19907,265,3
49733,19907,127,1
49734,19907,69,3
49735,19908,159,2
49736,19909,67,1
49737,19909,150,1
49738,19909,167,2
49739,19910,82,2
49740,19910,9,3
49741,19910,192,3
49742,19910,286,2
49743,19911,102,2
49744,19911,208,1
49745,19911,202,3
49746,19912,192,2
49747,19912,126,1
49748,19912,112,3
49749,19913,32,3
49750,19914,227,1
49751,19914,19,3
49752,19914,20,3
49753,19915,249,2
49754,19916,44,2
49755,19916,147,3
49756,19916,37,1
49757,19916,149,2
49758,19917,147,2
49759,19917,209,3
49760,19917,92,2
49761,19918,233,1
49762,19918,119,3
49763,19919,71,1
49764,19919,246,2
49765,19919,15,1
49766,19919,19,3
49767,19920,114,2
49768,19920,60,3
49769,19920,198,1
49770,19921,219,3
49771,19921,4,2
49772,19921,257,1
49773,19922,105,2
49774,19922,75,2
49775,19922,296,3
49776,19922,285,3
49777,19923,272,3
49778,19923,88,3
49779,19924,270,3
49780,19924,292,3
49781,19924,188,3
49782,19924,281,2
49783,19925,144,2
49784,19925,68,3
49785,19925,55,3
49786,19925,142,2
49787,19926,61,2
49788,19927,280,3
49789,19928,250,1
49790,19928,104,1
49791,19929,91,2
49792,19929,185,3
49793,19930,223,3
49794,19931,237,1
49795,19931,214,2
49796,19932,67,3
49797,19933,237,1
49798,19934,68,2
49799,19934,80,3
49800,19935,184,2
49801,19936,75,2
49802,19936,136,3
49803,19936,76,3
49804,19937,41,3
49805,19937,38,2
49806,19938,292,3
49807,19938,243,1
49808,19938,277,2
49809,19939,217,2
49810,19940,105,1
49811,19940,102,3
49812,19940,218,2
49813,19940,45,2
49814,19941,102,1
49815,19941,86,1
49816,19941,220,1
49817,19941,120,1
49818,19942,299,2
49819,19942,170,3
49820,19942,33,2
49821,19942,265,2
49822,19943,23,1
49823,19943,144,2
49824,19943,4,2
49825,19944,254,2
49826,19944,239,1
49827,19945,195,2
49828,19945,80,1
49829,19945,296,1
49830,19946,157,1
49831,19947,140,3
49832,19947,114,1
49833,19948,79,2
49834,19948,4,3
49835,19948,100,1
49836,19948,193,3
49837,19949,20,1
49838,19949,161,2
49839,19949,146,1
49840,19949,246,2
49841,19950,283,2
49842,19950,28,3
49843,19951,108,1
49844,19951,120,2
49845,19952,12,2
49846,19952,199,2
49847,19952,187,1
49848,19952,135,1
49849,19953,97,2
49850,19953,234,2
49851,19953,40,2
49852,19953,68,3
49853,19954,96,1
49854,19954,16,3
49855,19955,224,1
49856,19955,250,2
49857,19956,134,2
49858,19957,168,1
49859,19957,93,3
49860,19957,184,2
49861,19957,128,2
49862,19958,65,2
49863,19958,207,1
49864,19958,242,3
49865,19958,236,2
49866,19959,135,3
49867,19960,139,1
49868,19960,229,3
49869,19960,277,2
49870,19961,119,3
49871,19961,129,3
49872,19961,282,3
49873,19961,66,2
49874,19962,182,1
49875,19962,21,1
49876,19962,120,2
49877,19962,140,2
49878,19963,92,3
49879,19964,150,2
49880,19964,186,2
49881,19964,288,2
49882,19964,268,3
49883,19965,105,2
49884,19966,290,2
49885,19966,80,2
49886,19966,116,1
49887,19966,193,1
49888,19967,70,2
49889,19967,158,3
49890,19968,182,3
49891,19969,71,2
49892,19969,150,1
49893,19969,148,2
49894,19970,175,3
49895,19970,183,2
49896,19970,252,1
49897,19970,179,2
49898,19971,215,1
49899,19972,140,1
49900,19972,99,2
49901,19973,42,1
49902,19973,224,1
49903,19973,21,1
49904,19974,212,3
49905,19974,188,1
49906,19974,6,2
49907,19974,261,3
49908,19975,171,2
49909,19975,190,3
49910,19976,14,1
49911,19976,140,2
49912,19977,259,3
49913,19978,181,1
49914,19978,14,2
49915,19978,151,1
49916,19979,216,3
49917,19979,77,2
49918,19979,288,3
49919,19980,27,2
49920,19980,25,3
49921,19980,181,3
49922,19981,175,2
49923,19981,117,2
49924,19982,80,3
49925,19983,68,3
49926,19983,250,2
49927,19983,273,2
49928,19984,81,2
49929,19984,202,3
49930,19985,191,1
49931,19985,290,2
49932,19985,199,3
49933,19985,110,2
49934,19986,86,1
49935,19986,75,1
49936,19986,156,3
49937,19986,179,1
49938,19987,86,3
49939,19987,179,2
49940,19987,97,1
49941,19988,86,3
49942,19988,164,2
49943,19988,194,2
49944,19988,278,3
49945,19989,43,1
49946,19989,129,3
49947,19989,44,3
49948,19989,210,3
49949,19990,240,2
49950,19990,49,1
49951,19990,216,2
49952,19990,34,1
49953,19991,131,2
49954,19991,227,2
49955,19991,35,1
49956,19991,288,3
49957,19992,176,2
49958,19993,261,2
49959,19993,226,1
49960,19993,287,2
49961,19994,63,2
49962,19995,22,1
49963,19996,168,2
49964,19996,209,3
49965,19997,50,2
49966,19998,169,1
49967,19998,161,3
49968,19999,4,1
49969,19999,32,3
49970,20000,159,2
49971,20000,230,3
49972,20000,104,1
49973,20000,115,3
49974,20001,139,1
49975,20001,63,2
49976,20001,10,3
49977,20002,249,3
49978,20002,140,3
49979,20002,288,3
49980,20002,205,1
49981,20003,208,3
49982,20003,197,1
49983,20003,167,1
49984,20004,66,1
49985,20005,107,3
49986,20005,16,3
49987,20006,75,3
49988,20006,289,1
49989,20006,6,3
49990,20006,67,3
49991,20007,63,3
49992,20007,28,3
49993,20007,270,2
49994,20007,130,2
49995,20008,200,1
49996,20009,7,3
49997,20009,220,2
49998,20009,82,3
49999,20009,34,1
50000,20010,135,2
50001,20011,168,2
50002,20012,16,2
50003,20013,220,2
50004,20013,115,2
50005,20013,111,1
50006,20014,224,1
50007,20014,251,1
50008,20015,176,2
50009,20015,300,2
50010,20015,70,3
50011,20016,127,3
50012,20016,12,1
50013,20016,10,3
50014,20017,21,1
50015,20017,186,1
50016,20017,282,1
50017,20017,138,2
50018,20018,204,2
50019,20019,74,2
50020,20019,294,1
50021,20019,83,3
50022,20020,150,3
50023,20020,272,1
50024,20020,78,2
50025,20021,153,2
50026,20021,122,1
50027,20021,23,1
50028,20022,13,3
50029,20022,241,3
50030,20022,86,3
50031,20022,191,2
50032,20023,143,3
50033,20023,115,1
50034,20024,43,2
50035,20024,187,1
50036,20024,282,2
50037,20025,14,2
50038,20026,125,1
50039,20026,31,1
50040,20026,192,2
50041,20026,20,2
50042,20027,258,1
50043,20028,226,3
50044,20028,95,3
50045,20028,38,2
50046,20029,53,3
50047,20030,78,2
50048,20031,270,2
50049,20032,65,1
50050,20032,191,1
50051,20032,194,3
50052,20032,293,1
50053,20033,82,1
50054,20033,28,3
50055,20034,183,1
50056,20035,262,2
50057,20035,267,3
50058,20035,76,1
50059,20036,27,2
50060,20036,43,3
50061,20036,193,1
50062,20037,126,2
50063,20037,33,3
50064,20038,1,3
50065,20038,30,3
50066,20038,123,3
50067,20038,160,1
50068,20039,43,2
50069,20039,156,3
50070,20040,160,1
50071,20041,283,2
50072,20041,52,3
50073,20042,254,1
50074,20042,205,2
50075,20042,72,3
50076,20042,4,3
50077,20043,162,3
50078,20043,211,3
50079,20043,72,3
50080,20043,27,1
50081,20044,164,1
50082,20044,263,2
50083,20044,283,1
50084,20044,134,3
50085,20045,25,2
50086,20045,181,3
50087,20045,96,2
50088,20045,164,1
50089,20046,25,1
50090,20046,63,2
50091,20046,282,1
50092,20046,174,1
50093,20047,291,2
50094,20047,212,3
50095,20047,258,3
50096,20047,89,2
50097,20048,280,1
50098,20048,171,1
50099,20049,282,3
50100,20049,49,3
50101,20049,24,1
50102,20050,74,1
50103,20051,252,2
50104,20051,198,1
50105,20051,289,2
50106,20051,149,2
50107,20052,90,2
50108,20052,65,2
50109,20052,10,2
50110,20053,40,2
50111,20053,39,3
50112,20053,228,3
50113,20054,76,2
50114,20055,107,1
50115,20056,51,2
50116,20056,9,1
50117,20056,229,2
50118,20057,120,2
50119,20057,263,1
50120,20057,262,2
50121,20057,36,2
50122,20058,295,2
50123,20059,258,2
50124,20060,270,3
50125,20061,82,2
50126,20062,99,2
50127,20062,154,2
50128,20062,295,3
50129,20062,51,2
50130,20063,58,1
50131,20063,249,3
50132,20063,75,1
50133,20063,90,1
50134,20064,31,1
50135,20065,149,3
50136,20065,254,3
50137,20065,266,2
50138,20065,181,1
50139,20066,73,1
50140,20066,27,3
50141,20067,56,3
50142,20068,25,2
50143,20069,238,1
50144,20069,193,1
50145,20069,241,1
50146,20070,226,1
50147,20070,79,2
50148,20071,178,1
50149,20071,164,1
50150,20072,84,3
50151,20073,59,2
50152,20073,85,1
50153,20074,144,3
50154,20074,282,1
50155,20074,205,3
50156,20074,123,3
50157,20075,111,2
50158,20075,207,2
50159,20076,111,3
50160,20076,115,1
50161,20076,269,1
50162,20077,207,3
50163,20077,148,3
50164,20077,137,1
50165,20077,106,1
50166,20078,169,2
50167,20078,220,3
50168,20079,59,3
50169,20079,131,3
50170,20079,204,3
50171,20079,213,2
50172,20080,170,1
50173,20080,267,1
50174,20081,87,1
50175,20081,110,1
50176,20081,262,3
50177,20081,44,3
50178,20082,25,3
50179,20082,199,3
50180,20082,171,2
50181,20083,61,2
50182,20083,8,2
50183,20084,220,1
50184,20085,60,3
50185,20085,203,2
50186,20085,165,1
50187,20086,204,2
50188,20087,56,1
50189,20088,7,1
50190,20088,216,2
50191,20088,286,1
50192,20088,227,2
50193,20089,91,3
50194,20089,173,1
50195,20089,235,3
50196,20089,265,1
50197,20090,258,1
50198,20090,236,1
50199,20090,134,3
50200,20091,27,1
50201,20091,35,3
50202,20091,202,1
50203,20091,255,2
50204,20092,65,2
50205,20092,118,3
50206,20092,268,2
50207,20093,183,3
50208,20093,106,1
50209,20093,250,2
50210,20094,204,2
50211,20094,160,2
50212,20094,2,3
50213,20095,30,3
50214,20095,269,1
50215,20096,165,1
50216,20096,262,2
50217,20097,160,1
50218,20097,4,1
50219,20097,106,1
50220,20098,51,3
50221,20098,114,3
50222,20098,166,3
50223,20099,132,2
50224,20100,169,1
50225,20100,138,3
50226,20100,299,3
50227,20101,133,1
50228,20101,250,2
50229,20101,149,3
50230,20102,71,3
50231,20102,297,1
50232,20102,54,1
50233,20102,104,1
50234,20103,157,2
50235,20103,43,2
50236,20104,119,1
50237,20104,285,2
50238,20105,131,2
50239,20105,222,3
50240,20105,107,3
50241,20105,183,1
50242,20106,78,2
50243,20107,255,3
50244,20107,103,1
50245,20107,91,2
50246,20107,173,3
50247,20108,38,1
50248,20109,68,1
50249,20110,256,3
50250,20111,247,3
50251,20111,195,2
50252,20112,67,3
50253,20112,150,3
50254,20112,242,1
50255,20113,189,1
50256,20113,80,2
50257,20114,146,2
50258,20114,167,1
50259,20115,39,3
50260,20115,68,2
50261,20115,93,1
50262,20115,130,2
50263,20116,214,3
50264,20116,65,1
50265,20116,7,2
50266,20116,106,3
50267,20117,17,2
50268,20117,91,3
50269,20118,133,3
50270,20118,237,3
50271,20118,111,1
50272,20119,81,2
50273,20119,251,2
50274,20119,155,2
50275,20119,257,3
50276,20120,110,3
50277,20121,224,3
50278,20121,160,1
50279,20121,95,3
50280,20122,120,1
50281,20122,64,1
50282,20122,76,3
50283,20122,221,3
50284,20123,191,2
50285,20124,11,2
50286,20124,119,1
50287,20125,4,3
50288,20126,217,3
50289,20126,268,3
50290,20126,297,2
50291,20127,206,2
50292,20128,3,3
50293,20129,51,1
50294,20129,229,2
50295,20130,265,2
50296,20131,183,1
50297,20131,211,1
50298,20131,25,1
50299,20131,144,1
50300,20132,156,3
50301,20132,108,3
50302,20133,116,1
50303,20133,75,1
50304,20134,64,2
50305,20134,200,1
50306,20135,282,3
50307,20135,17,3
50308,20136,14,1
50309,20136,96,2
50310,20136,242,3
50311,20136,113,1
50312,20137,60,1
50313,20137,257,3
50314,20138,220,3
50315,20138,174,3
50316,20139,102,3
50317,20139,269,1
50318,20139,233,1
50319,20139,186,2
50320,20140,278,3
50321,20140,97,2
50322,20140,216,1
50323,20140,11,3
50324,20141,59,3
50325,20141,133,1
50326,20142,137,1
50327,20143,136,2
50328,20143,68,2
50329,20143,260,2
50330,20143,217,2
50331,20144,248,2
50332,20144,219,2
50333,20144,99,1
50334,20144,249,2
50335,20145,53,3
50336,20145,287,1
50337,20145,86,3
50338,20146,281,3
50339,20146,170,2
50340,20147,293,3
50341,20147,59,1
50342,20147,148,2
50343,20147,201,2
50344,20148,98,1
50345,20148,268,2
50346,20148,59,2
50347,20148,80,2
50348,20149,209,3
50349,20149,246,3
50350,20150,165,2
50351,20150,82,1
50352,20150,66,1
50353,20150,204,2
50354,20151,280,2
50355,20151,231,2
50356,20151,73,2
50357,20151,61,1
50358,20152,214,3
50359,20152,74,3
50360,20153,90,3
50361,20153,274,3
50362,20154,244,2
50363,20155,80,3
50364,20155,266,1
50365,20155,201,1
50366,20155,135,1
50367,20156,186,2
50368,20156,281,2
50369,20156,276,3
50370,20156,273,1
50371,20157,228,1
50372,20157,57,1
50373,20157,258,2
50374,20157,202,1
50375,20158,48,1
50376,20159,247,3
50377,20159,244,2
50378,20159,29,1
50379,20159,283,2
50380,20160,164,1
50381,20161,299,3
50382,20161,230,3
50383,20161,183,2
50384,20162,195,1
50385,20163,74,3
50386,20163,212,2
50387,20163,26,1
50388,20163,123,1
50389,20164,217,3
50390,20164,202,2
50391,20164,121,3
50392,20165,59,3
50393,20166,130,2
50394,20166,5,3
50395,20166,79,1
50396,20166,169,2
50397,20167,44,3
50398,20167,247,1
50399,20167,214,2
50400,20168,131,1
50401,20168,66,2
50402,20169,87,2
50403,20169,163,2
50404,20170,214,2
50405,20170,209,2
50406,20170,46,1
50407,20170,111,3
50408,20171,95,2
50409,20171,185,1
50410,20171,20,3
50411,20172,3,3
50412,20173,229,2
50413,20173,184,2
50414,20173,194,3
50415,20173,14,2
50416,20174,202,3
50417,20174,238,1
50418,20175,134,3
50419,20175,202,2
50420,20175,101,2
50421,20176,45,2
50422,20176,119,2
50423,20176,114,2
50424,20176,211,1
50425,20177,102,2
50426,20177,208,2
50427,20177,275,3
50428,20177,139,1
50429,20178,254,3
50430,20179,143,2
50431,20179,170,1
50432,20180,69,3
50433,20180,110,1
50434,20180,15,3
50435,20181,63,1
50436,20181,132,2
50437,20182,166,3
50438,20182,196,1
50439,20182,153,2
50440,20182,293,1
50441,20183,136,2
50442,20183,264,2
50443,20183,277,3
50444,20183,153,1
50445,20184,264,2
50446,20184,42,3
50447,20184,291,3
50448,20184,169,1
50449,20185,186,1
50450,20185,183,3
50451,20185,122,2
50452,20185,145,2
50453,20186,18,1
50454,20186,70,2
50455,20186,276,1
50456,20186,16,2
50457,20187,221,3
50458,20187,63,3
50459,20188,139,2
50460,20188,82,1
50461,20188,252,2
50462,20189,277,1
50463,20189,288,1
50464,20190,205,1
50465,20191,58,1
50466,20192,91,3
50467,20192,163,3
50468,20193,135,2
50469,20194,231,2
50470,20195,243,3
50471,20196,96,3
50472,20196,24,3
50473,20196,191,3
50474,20197,289,3
50475,20197,175,3
50476,20197,96,3
50477,20197,118,1
50478,20198,17,3
50479,20198,139,3
50480,20198,87,1
50481,20199,136,1
50482,20199,66,3
50483,20199,128,1
50484,20199,268,2
50485,20200,240,3
50486,20200,64,2
50487,20201,23,1
50488,20201,145,1
50489,20202,49,1
50490,20202,6,2
50491,20203,224,3
50492,20203,76,3
50493,20203,100,1
50494,20203,66,3
50495,20204,45,1
50496,20204,126,1
50497,20204,182,1
50498,20204,266,2
50499,20205,106,3
50500,20205,215,1
50501,20206,230,1
50502,20206,47,2
50503,20206,240,3
50504,20207,207,2
50505,20207,240,1
50506,20208,199,2
50507,20209,177,3
50508,20209,263,3
50509,20210,105,2
50510,20210,279,2
50511,20211,114,1
50512,20211,111,3
50513,20211,79,1
50514,20211,168,2
50515,20212,62,3
50516,20213,290,2
50517,20213,275,2
50518,20214,269,2
50519,20215,5,1
50520,20216,138,3
50521,20216,93,2
50522,20216,137,3
50523,20216,251,3
50524,20217,32,1
50525,20217,2,2
50526,20217,25,1
50527,20217,36,2
50528,20218,52,1
50529,20219,245,2
50530,20219,123,2
50531,20220,26,1
50532,20220,141,2
50533,20221,182,3
50534,20222,236,1
50535,20222,61,1
50536,20223,120,2
50537,20223,62,3
50538,20223,132,1
50539,20223,213,1
50540,20224,284,2
50541,20224,237,3
50542,20224,200,2
50543,20224,164,2
50544,20225,74,1
50545,20225,282,3
50546,20225,79,2
50547,20226,255,3
50548,20226,148,2
50549,20226,239,1
50550,20226,127,1
50551,20227,217,3
50552,20227,160,3
50553,20227,203,2
50554,20227,10,3
50555,20228,232,3
50556,20229,297,1
50557,20229,205,1
50558,20229,213,2
50559,20230,267,2
50560,20230,287,3
50561,20231,228,3
50562,20231,291,1
50563,20231,146,1
50564,20231,198,2
50565,20232,7,2
50566,20232,63,2
50567,20232,37,1
50568,20232,210,1
50569,20233,192,3
50570,20234,119,2
50571,20235,132,3
50572,20236,122,1
50573,20236,205,2
50574,20236,257,2
50575,20237,163,1
50576,20238,183,1
50577,20238,43,1
50578,20239,214,2
50579,20239,46,3
50580,20240,214,3
50581,20241,8,1
50582,20242,266,1
50583,20242,150,2
50584,20243,297,2
50585,20243,1,2
50586,20244,204,2
50587,20245,163,3
50588,20246,186,2
50589,20247,109,3
50590,20247,119,1
50591,20247,132,3
50592,20247,251,3
50593,20248,30,3
50594,20248,154,2
50595,20249,159,2
50596,20249,67,1
50597,20249,148,1
50598,20250,292,2
50599,20250,271,3
50600,20250,221,1
50601,20251,277,3
50602,20251,247,2
50603,20251,241,1
50604,20252,268,1
50605,20252,166,3
50606,20253,36,2
50607,20253,291,1
50608,20254,44,1
50609,20255,281,1
50610,20255,183,3
50611,20256,159,1
50612,20256,215,2
50613,20257,189,2
50614,20257,253,3
50615,20257,251,2
50616,20257,42,3
50617,20258,94,1
50618,20259,289,2
50619,20259,133,3
50620,20260,270,3
50621,20261,99,3
50622,20262,134,3
50623,20262,32,2
50624,20263,223,1
50625,20263,192,3
50626,20264,210,2
50627,20265,126,2
50628,20265,95,1
50629,20265,297,1
50630,20266,143,2
50631,20266,105,2
50632,20266,121,3
50633,20266,127,3
50634,20267,210,3
50635,20267,35,1
50636,20267,215,3
50637,20268,154,2
50638,20268,289,3
50639,20269,276,1
50640,20270,122,1
50641,20270,84,2
50642,20270,30,1
50643,20271,117,3
50644,20272,198,2
50645,20272,144,1
50646,20272,271,2
50647,20273,278,2
50648,20273,124,3
50649,20274,104,1
50650,20275,298,2
50651,20276,211,2
50652,20276,265,1
50653,20276,96,3
50654,20277,199,2
50655,20277,231,2
50656,20277,200,2
50657,20278,205,2
50658,20278,165,3
50659,20278,129,1
50660,20278,58,1
50661,20279,158,3
50662,20279,261,3
50663,20279,215,1
50664,20279,264,2
50665,20280,186,3
50666,20280,165,2
50667,20281,108,1
50668,20281,93,3
50669,20282,145,3
50670,20283,2,3
50671,20283,182,3
50672,20283,22,1
50673,20284,120,1
50674,20284,206,1
50675,20284,124,1
50676,20285,297,3
50677,20285,221,1
50678,20285,179,2
50679,20285,23,2
50680,20286,214,3
50681,20286,85,2
50682,20286,140,1
50683,20287,33,3
50684,20287,281,3
50685,20288,94,1
50686,20288,208,3
50687,20288,91,2
50688,20289,270,3
50689,20290,190,1
50690,20290,234,3
50691,20290,199,1
50692,20290,276,1
50693,20291,213,2
50694,20291,236,2
50695,20291,7,2
50696,20292,122,1
50697,20293,270,1
50698,20293,71,3
50699,20293,165,1
50700,20293,149,1
50701,20294,259,2
50702,20294,6,1
50703,20294,277,3
50704,20294,265,1
50705,20295,78,1
50706,20295,167,3
50707,20295,242,3
50708,20296,190,2
50709,20296,265,3
50710,20296,269,1
50711,20297,155,1
50712,20297,18,3
50713,20297,177,2
