order_id,customer_id,order_date,status
16583,1347,2024-07-06,completed
16584,1818,2024-07-06,returned
16585,1110,2024-07-06,completed
16586,621,2024-07-06,completed
16587,669,2024-07-06,cancelled
16588,666,2024-07-06,completed
16589,607,2024-07-06,completed
16590,1550,2024-07-06,cancelled
16591,1315,2024-07-06,completed
16592,585,2024-07-06,completed
16593,416,2024-07-06,completed
16594,676,2024-07-06,completed
16595,1062,2024-07-06,completed
16596,1146,2024-07-06,returned
16597,1398,2024-07-06,completed
16598,907,2024-07-06,completed
16599,1836,2024-07-06,completed
16600,345,2024-07-06,completed
16601,387,2024-07-06,completed
16602,466,2024-07-06,returned
16603,535,2024-07-06,returned
16604,313,2024-07-06,completed
16605,1532,2024-07-06,completed
16606,272,2024-07-06,completed
16607,1435,2024-07-06,completed
16608,1978,2024-07-06,completed
16609,1809,2024-07-06,completed
16610,362,2024-07-06,completed
16611,175,2024-07-06,completed
16612,988,2024-07-07,completed
16613,1005,2024-07-07,completed
16614,307,2024-07-07,completed
16615,1889,2024-07-07,completed
16616,4,2024-07-07,completed
16617,215,2024-07-07,completed
16618,1243,2024-07-07,completed
16619,981,2024-07-07,cancelled
16620,1721,2024-07-07,completed
16621,806,2024-07-07,completed
16622,31,2024-07-07,completed
16623,272,2024-07-07,completed
16624,308,2024-07-07,completed
16625,1987,2024-07-07,completed
16626,542,2024-07-07,completed
16627,1337,2024-07-07,completed
16628,1207,2024-07-07,completed
16629,1417,2024-07-07,completed
16630,131,2024-07-07,completed
16631,520,2024-07-07,cancelled
16632,697,2024-07-07,completed
16633,1254,2024-07-07,completed
16634,612,2024-07-07,completed
16635,1528,2024-07-07,completed
16636,104,2024-07-07,completed
16637,1566,2024-07-07,completed
16638,1438,2024-07-07,cancelled
16639,1727,2024-07-07,cancelled
16640,265,2024-07-07,completed
16641,586,2024-07-07,completed
16642,135,2024-07-07,completed
16643,1609,2024-07-07,completed
16644,1712,2024-07-08,completed
16645,1628,2024-07-08,completed
16646,1155,2024-07-08,completed
16647,1119,2024-07-08,completed
16648,853,2024-07-08,completed
16649,1150,2024-07-08,
16650,1101,2024-07-08,completed
16651,1637,2024-07-08,completed
16652,1599,2024-07-08,completed
16653,904,2024-07-08,completed
16654,1778,2024-07-08,completed
16655,1594,2024-07-08,completed
16656,1552,2024-07-08,completed
16657,598,2024-07-08,
16658,767,2024-07-08,completed
16659,722,2024-07-08,completed
16660,234,2024-07-08,completed
16661,431,2024-07-08,completed
16662,1826,2024-07-08,completed
16663,1959,2024-07-08,completed
16664,290,2024-07-08,completed
16665,605,2024-07-08,
16666,233,2024-07-08,cancelled
16667,1069,2024-07-08,completed
16668,508,2024-07-08,completed
16669,1723,2024-07-08,completed
16670,198,2024-07-08,completed
16671,1700,2024-07-08,completed
16672,209,2024-07-08,completed
16673,1903,2024-07-08,completed
16674,737,2024-07-08,completed
16675,904,2024-07-08,returned
16676,940,2024-07-09,completed
16677,529,2024-07-09,completed
16678,586,2024-07-09,returned
16679,683,2024-07-09,completed
16680,1197,2024-07-09,completed
16681,194,2024-07-09,completed
16682,1662,2024-07-09,completed
16683,19,2024-07-09,
16684,709,2024-07-09,completed
16685,434,2024-07-09,cancelled
16686,59,2024-07-09,returned
16687,1124,2024-07-09,completed
16688,1238,2024-07-09,completed
16689,1808,2024-07-09,completed
16690,909,2024-07-09,completed
16691,981,2024-07-09,completed
16692,163,2024-07-09,completed
16693,1174,2024-07-09,returned
16694,1354,2024-07-09,completed
16695,1281,2024-07-09,completed
16696,815,2024-07-09,completed
16697,1514,2024-07-09,completed
16698,1759,2024-07-09,completed
16699,360,2024-07-09,cancelled
16700,1952,2024-07-09,completed
16701,1231,2024-07-10,completed
16702,689,2024-07-10,completed
16703,1928,2024-07-10,
16704,20,2024-07-10,completed
16705,1727,2024-07-10,completed
16706,1208,2024-07-10,completed
16707,654,2024-07-10,completed
16708,1394,2024-07-10,completed
16709,1036,2024-07-10,completed
16710,99,2024-07-10,completed
16711,1569,2024-07-10,completed
16712,1599,2024-07-10,completed
16713,1732,2024-07-10,completed
16714,45,2024-07-10,cancelled
16715,1497,2024-07-10,returned
16716,392,2024-07-10,completed
16717,757,2024-07-10,completed
16718,1594,2024-07-10,completed
16719,924,2024-07-10,completed
16720,379,2024-07-10,cancelled
16721,1134,2024-07-10,completed
16722,1735,2024-07-10,cancelled
16723,712,2024-07-10,completed
16724,1940,2024-07-10,completed
16725,1890,2024-07-10,completed
16726,1254,2024-07-10,cancelled
16727,1171,2024-07-10,completed
16728,1197,2024-07-10,completed
16729,1029,2024-07-10,completed
16730,1035,2024-07-10,completed
16731,9,2024-07-11,completed
16732,914,2024-07-11,completed
16733,926,2024-07-11,completed
16734,1012,2024-07-11,completed
16735,1134,2024-07-11,completed
16736,1790,2024-07-11,completed
16737,663,2024-07-11,completed
16738,1247,2024-07-11,returned
16739,611,2024-07-11,cancelled
16740,1869,2024-07-11,completed
16741,205,2024-07-11,completed
16742,1466,2024-07-11,completed
16743,770,2024-07-11,completed
16744,1984,2024-07-11,completed
16745,1542,2024-07-11,completed
16746,1853,2024-07-11,completed
16747,1967,2024-07-11,completed
16748,1850,2024-07-11,returned
16749,1907,2024-07-11,completed
16750,726,2024-07-11,completed
16751,1948,2024-07-11,completed
16752,1404,2024-07-11,completed
16753,1255,2024-07-11,cancelled
16754,536,2024-07-11,completed
16755,1384,2024-07-11,completed
16756,678,2024-07-12,completed
16757,1547,2024-07-12,completed
16758,245,2024-07-12,completed
16759,467,2024-07-12,completed
16760,1471,2024-07-12,returned
16761,1147,2024-07-12,completed
16762,509,2024-07-12,completed
16763,789,2024-07-12,completed
16764,869,2024-07-12,completed
16765,627,2024-07-12,completed
16766,41,2024-07-12,completed
16767,234,2024-07-12,completed
16768,277,2024-07-12,completed
16769,243,2024-07-12,completed
16770,21,2024-07-12,completed
16771,193,2024-07-12,completed
16772,1361,2024-07-12,completed
16773,722,2024-07-12,completed
16774,842,2024-07-12,completed
16775,1111,2024-07-12,returned
16776,1156,2024-07-12,returned
16777,1914,2024-07-12,cancelled
16778,371,2024-07-12,completed
16779,349,2024-07-12,
16780,155,2024-07-12,completed
16781,1160,2024-07-12,completed
16782,1481,2024-07-12,completed
16783,1881,2024-07-12,completed
16784,1719,2024-07-12,completed
16785,1175,2024-07-12,completed
16786,1806,2024-07-12,completed
16787,118,2024-07-12,completed
16788,834,2024-07-12,completed
16789,636,2024-07-12,completed
16790,1511,2024-07-12,completed
16791,1531,2024-07-12,completed
16792,1413,2024-07-12,returned
16793,1240,2024-07-12,completed
16794,158,2024-07-12,completed
16795,1594,2024-07-12,completed
16796,1244,2024-07-12,returned
16797,141,2024-07-12,completed
16798,567,2024-07-12,completed
16799,461,2024-07-12,completed
16800,1124,2024-07-12,cancelled
16801,1096,2024-07-12,completed
16802,410,2024-07-12,completed
16803,506,2024-07-12,completed
16804,708,2024-07-12,completed
16805,13,2024-07-12,completed
16806,1151,2024-07-12,completed
16807,569,2024-07-12,completed
16808,1990,2024-07-12,completed
16809,1754,2024-07-13,cancelled
16810,1522,2024-07-13,returned
16811,1425,2024-07-13,completed
16812,1906,2024-07-13,completed
16813,624,2024-07-13,completed
16814,1072,2024-07-13,completed
16815,1108,2024-07-13,completed
16816,1854,2024-07-13,completed
16817,920,2024-07-13,returned
16818,788,2024-07-13,returned
16819,1196,2024-07-13,completed
16820,734,2024-07-13,completed
16821,663,2024-07-13,completed
16822,933,2024-07-13,completed
16823,939,2024-07-13,returned
16824,556,2024-07-13,cancelled
16825,1483,2024-07-13,completed
16826,1336,2024-07-13,completed
16827,401,2024-07-13,cancelled
16828,657,2024-07-13,returned
16829,993,2024-07-13,cancelled
16830,241,2024-07-13,completed
16831,218,2024-07-13,completed
16832,1665,2024-07-13,completed
16833,1741,2024-07-13,returned
16834,166,2024-07-13,completed
16835,475,2024-07-13,completed
16836,603,2024-07-13,completed
16837,734,2024-07-13,completed
16838,1640,2024-07-13,
16839,483,2024-07-13,cancelled
16840,1319,2024-07-13,completed
16841,816,2024-07-13,completed
16842,850,2024-07-13,completed
16843,902,2024-07-13,completed
16844,794,2024-07-13,completed
16845,1365,2024-07-13,completed
16846,1498,2024-07-14,cancelled
16847,269,2024-07-14,completed
16848,973,2024-07-14,completed
16849,550,2024-07-14,completed
16850,206,2024-07-14,completed
16851,1163,2024-07-14,completed
16852,1368,2024-07-14,completed
16853,392,2024-07-14,completed
16854,87,2024-07-14,completed
16855,359,2024-07-14,completed
16856,1609,2024-07-14,completed
16857,1607,2024-07-14,completed
16858,696,2024-07-14,returned
16859,1887,2024-07-14,completed
16860,1800,2024-07-14,completed
16861,105,2024-07-14,completed
16862,1640,2024-07-14,completed
16863,504,2024-07-14,cancelled
16864,75,2024-07-14,cancelled
16865,917,2024-07-14,completed
16866,904,2024-07-14,completed
16867,783,2024-07-14,completed
16868,1522,2024-07-14,completed
16869,53,2024-07-14,cancelled
16870,33,2024-07-14,cancelled
16871,8,2024-07-14,completed
16872,740,2024-07-14,completed
16873,1436,2024-07-14,completed
16874,783,2024-07-14,completed
16875,1472,2024-07-14,completed
16876,439,2024-07-15,cancelled
16877,758,2024-07-15,completed
16878,1837,2024-07-15,completed
16879,164,2024-07-15,completed
16880,1442,2024-07-15,completed
16881,1305,2024-07-15,completed
16882,1042,2024-07-15,completed
16883,1301,2024-07-15,completed
16884,764,2024-07-15,completed
16885,124,2024-07-15,completed
16886,287,2024-07-15,completed
16887,201,2024-07-15,completed
16888,1404,2024-07-15,cancelled
16889,1243,2024-07-15,completed
16890,1388,2024-07-15,completed
16891,1774,2024-07-15,completed
16892,1409,2024-07-15,completed
16893,724,2024-07-15,completed
16894,103,2024-07-15,completed
16895,1934,2024-07-15,completed
16896,1397,2024-07-15,
16897,1752,2024-07-15,completed
16898,1639,2024-07-15,returned
16899,569,2024-07-15,completed
16900,842,2024-07-15,completed
16901,1575,2024-07-15,completed
16902,1403,2024-07-15,completed
16903,1150,2024-07-16,completed
16904,181,2024-07-16,completed
16905,678,2024-07-16,cancelled
16906,329,2024-07-16,completed
16907,838,2024-07-16,returned
16908,258,2024-07-16,completed
16909,1063,2024-07-16,
16910,428,2024-07-16,completed
16911,725,2024-07-16,completed
16912,1541,2024-07-16,completed
16913,517,2024-07-16,completed
16914,405,2024-07-16,completed
16915,299,2024-07-16,completed
16916,145,2024-07-16,completed
16917,39,2024-07-16,completed
16918,1085,2024-07-16,completed
16919,1278,2024-07-16,completed
16920,367,2024-07-16,cancelled
16921,1933,2024-07-16,completed
16922,73,2024-07-16,returned
16923,1397,2024-07-16,completed
16924,1491,2024-07-16,completed
16925,1549,2024-07-16,completed
16926,53,2024-07-16,completed
16927,1439,2024-07-16,completed
16928,518,2024-07-16,completed
16929,1817,2024-07-17,completed
16930,947,2024-07-17,cancelled
16931,242,2024-07-17,completed
16932,415,2024-07-17,returned
16933,652,2024-07-17,completed
16934,418,2024-07-17,completed
16935,205,2024-07-17,returned
16936,777,2024-07-17,completed
16937,1564,2024-07-17,completed
16938,707,2024-07-17,completed
16939,1155,2024-07-17,completed
16940,125,2024-07-17,completed
16941,890,2024-07-17,completed
16942,1900,2024-07-17,cancelled
16943,811,2024-07-17,completed
16944,1643,2024-07-17,cancelled
16945,1506,2024-07-17,completed
16946,1138,2024-07-17,completed
16947,1910,2024-07-17,completed
16948,1994,2024-07-17,completed
16949,1321,2024-07-17,completed
16950,1705,2024-07-17,completed
16951,1450,2024-07-17,completed
16952,766,2024-07-17,completed
16953,37,2024-07-17,completed
16954,533,2024-07-17,completed
16955,54,2024-07-17,completed
16956,1117,2024-07-17,completed
16957,964,2024-07-17,completed
16958,1500,2024-07-17,completed
16959,493,2024-07-17,completed
16960,1221,2024-07-17,completed
16961,892,2024-07-17,cancelled
16962,1629,2024-07-17,completed
16963,103,2024-07-17,completed
16964,1806,2024-07-17,completed
16965,1317,2024-07-17,completed
16966,1934,2024-07-17,completed
16967,558,2024-07-17,completed
16968,1125,2024-07-17,cancelled
16969,91,2024-07-17,completed
16970,267,2024-07-17,completed
16971,841,2024-07-17,completed
16972,1919,2024-07-17,completed
16973,327,2024-07-17,completed
16974,1208,2024-07-17,completed
16975,546,2024-07-17,completed
16976,1254,2024-07-17,completed
16977,831,2024-07-17,completed
16978,1130,2024-07-17,cancelled
16979,624,2024-07-17,returned
16980,81,2024-07-17,completed
16981,174,2024-07-17,completed
16982,98,2024-07-17,completed
16983,783,2024-07-17,completed
16984,1944,2024-07-17,completed
16985,201,2024-07-17,completed
16986,1077,2024-07-17,completed
16987,269,2024-07-17,completed
16988,174,2024-07-17,completed
16989,1977,2024-07-17,completed
16990,1291,2024-07-17,completed
16991,1808,2024-07-17,completed
16992,560,2024-07-17,returned
16993,1529,2024-07-17,completed
16994,404,2024-07-17,completed
16995,1014,2024-07-17,completed
16996,1959,2024-07-17,cancelled
16997,241,2024-07-17,completed
16998,1568,2024-07-17,completed
16999,1967,2024-07-17,completed
17000,351,2024-07-17,completed
17001,13,2024-07-17,completed
17002,1517,2024-07-17,completed
17003,1047,2024-07-17,cancelled
17004,1484,2024-07-17,completed
17005,104,2024-07-17,completed
17006,1846,2024-07-17,returned
17007,927,2024-07-17,completed
17008,207,2024-07-17,completed
17009,1542,2024-07-17,completed
17010,169,2024-07-17,completed
17011,1539,2024-07-17,completed
17012,351,2024-07-17,completed
17013,359,2024-07-17,completed
17014,1600,2024-07-17,completed
17015,1549,2024-07-17,completed
17016,1988,2024-07-17,completed
17017,851,2024-07-17,cancelled
17018,1522,2024-07-17,returned
17019,1195,2024-07-17,completed
17020,1618,2024-07-17,completed
17021,1297,2024-07-17,completed
17022,1699,2024-07-17,completed
17023,1221,2024-07-17,completed
17024,896,2024-07-17,completed
17025,828,2024-07-17,completed
17026,1604,2024-07-17,completed
17027,1206,2024-07-17,completed
17028,855,2024-07-17,completed
17029,632,2024-07-17,returned
17030,187,2024-07-17,completed
17031,1153,2024-07-17,completed
17032,1807,2024-07-17,completed
17033,180,2024-07-17,completed
17034,305,2024-07-17,completed
17035,1785,2024-07-17,completed
17036,1402,2024-07-17,returned
17037,631,2024-07-17,completed
17038,893,2024-07-17,completed
17039,1725,2024-07-17,completed
17040,339,2024-07-17,completed
17041,1504,2024-07-17,completed
17042,291,2024-07-17,completed
17043,322,2024-07-17,completed
17044,495,2024-07-17,completed
17045,651,2024-07-17,completed
17046,518,2024-07-17,completed
17047,314,2024-07-17,completed
17048,768,2024-07-17,
17049,854,2024-07-17,completed
17050,1374,2024-07-17,completed
17051,483,2024-07-17,completed
17052,952,2024-07-17,completed
17053,156,2024-07-17,cancelled
17054,1771,2024-07-17,completed
17055,1789,2024-07-17,completed
17056,727,2024-07-17,completed
17057,1164,2024-07-17,completed
17058,313,2024-07-17,cancelled
17059,394,2024-07-17,returned
17060,552,2024-07-17,completed
17061,1994,2024-07-17,returned
17062,1916,2024-07-17,completed
17063,1064,2024-07-17,completed
17064,1519,2024-07-17,completed
17065,1369,2024-07-17,completed
17066,1863,2024-07-17,completed
17067,1468,2024-07-17,completed
17068,175,2024-07-17,cancelled
17069,651,2024-07-18,completed
17070,12,2024-07-18,returned
17071,1660,2024-07-18,returned
17072,504,2024-07-18,
17073,562,2024-07-18,completed
17074,1706,2024-07-18,completed
17075,792,2024-07-18,completed
17076,552,2024-07-18,completed
17077,1573,2024-07-18,completed
17078,802,2024-07-18,completed
17079,730,2024-07-18,completed
17080,783,2024-07-18,completed
17081,991,2024-07-18,completed
17082,1597,2024-07-18,completed
17083,866,2024-07-18,completed
17084,1348,2024-07-18,completed
17085,803,2024-07-18,completed
17086,1442,2024-07-18,completed
17087,1830,2024-07-18,completed
17088,1277,2024-07-18,completed
17089,1309,2024-07-18,completed
17090,506,2024-07-18,completed
17091,47,2024-07-18,completed
17092,605,2024-07-18,completed
17093,94,2024-07-18,completed
17094,112,2024-07-18,completed
17095,757,2024-07-18,completed
17096,45,2024-07-18,completed
17097,1608,2024-07-18,completed
17098,947,2024-07-18,completed
17099,301,2024-07-18,completed
17100,1164,2024-07-18,completed
17101,24,2024-07-18,completed
17102,321,2024-07-18,completed
17103,1122,2024-07-18,completed
17104,547,2024-07-19,completed
17105,846,2024-07-19,completed
17106,1725,2024-07-19,completed
17107,1675,2024-07-19,completed
17108,1161,2024-07-19,completed
17109,716,2024-07-19,completed
17110,1663,2024-07-19,completed
17111,1869,2024-07-19,completed
17112,1824,2024-07-19,completed
17113,1643,2024-07-19,completed
17114,390,2024-07-19,completed
17115,1547,2024-07-19,completed
17116,321,2024-07-19,completed
17117,1462,2024-07-19,completed
17118,1890,2024-07-19,completed
17119,107,2024-07-19,completed
17120,1640,2024-07-19,completed
17121,251,2024-07-19,completed
17122,289,2024-07-19,completed
17123,1343,2024-07-19,completed
17124,388,2024-07-19,completed
17125,914,2024-07-19,completed
17126,1747,2024-07-19,completed
17127,1310,2024-07-19,completed
17128,94,2024-07-19,completed
17129,251,2024-07-19,returned
17130,685,2024-07-19,completed
17131,352,2024-07-19,completed
17132,239,2024-07-19,completed
17133,636,2024-07-19,completed
17134,1641,2024-07-19,completed
17135,1820,2024-07-19,completed
17136,739,2024-07-19,completed
17137,857,2024-07-19,completed
17138,1679,2024-07-19,completed
17139,1171,2024-07-19,completed
17140,992,2024-07-19,completed
17141,618,2024-07-19,completed
17142,1905,2024-07-19,completed
17143,1563,2024-07-19,completed
17144,129,2024-07-19,completed
17145,310,2024-07-19,completed
17146,746,2024-07-19,completed
17147,519,2024-07-19,completed
17148,787,2024-07-19,completed
17149,1156,2024-07-19,
17150,1025,2024-07-19,completed
17151,1915,2024-07-19,completed
17152,1320,2024-07-19,completed
17153,1498,2024-07-19,cancelled
17154,171,2024-07-19,completed
17155,1408,2024-07-19,completed
17156,890,2024-07-19,completed
17157,1168,2024-07-19,completed
17158,1847,2024-07-19,completed
17159,1308,2024-07-19,completed
17160,1160,2024-07-20,completed
17161,1740,2024-07-20,completed
17162,606,2024-07-20,completed
17163,1012,2024-07-20,completed
17164,1986,2024-07-20,returned
17165,1498,2024-07-20,completed
17166,1093,2024-07-20,completed
17167,975,2024-07-20,cancelled
17168,545,2024-07-20,completed
17169,919,2024-07-20,completed
17170,660,2024-07-20,completed
17171,1949,2024-07-20,completed
17172,1748,2024-07-20,completed
17173,117,2024-07-20,completed
17174,68,2024-07-20,completed
17175,884,2024-07-20,completed
17176,1460,2024-07-20,completed
17177,868,2024-07-20,completed
17178,25,2024-07-20,returned
17179,296,2024-07-20,
17180,93,2024-07-20,completed
17181,1825,2024-07-20,completed
17182,1672,2024-07-20,returned
17183,1176,2024-07-20,completed
17184,1371,2024-07-20,completed
17185,1896,2024-07-20,completed
17186,286,2024-07-20,completed
17187,2,2024-07-20,cancelled
17188,420,2024-07-20,completed
17189,282,2024-07-20,completed
17190,874,2024-07-20,completed
17191,1196,2024-07-20,completed
17192,1211,2024-07-20,
17193,573,2024-07-20,completed
17194,1082,2024-07-20,completed
17195,212,2024-07-20,completed
17196,354,2024-07-20,completed
17197,61,2024-07-20,completed
17198,1528,2024-07-20,completed
17199,1807,2024-07-20,completed
17200,1432,2024-07-20,completed
17201,1908,2024-07-20,completed
17202,409,2024-07-20,completed
17203,1710,2024-07-20,completed
17204,1316,2024-07-20,completed
17205,1984,2024-07-20,completed
17206,892,2024-07-20,completed
17207,350,2024-07-20,completed
17208,536,2024-07-20,completed
17209,861,2024-07-20,completed
17210,1512,2024-07-21,completed
17211,223,2024-07-21,completed
17212,1699,2024-07-21,completed
17213,1149,2024-07-21,completed
17214,117,2024-07-21,returned
17215,1038,2024-07-21,completed
17216,1142,2024-07-21,completed
17217,1956,2024-07-21,completed
17218,449,2024-07-21,completed
17219,574,2024-07-21,completed
17220,1855,2024-07-21,completed
17221,1071,2024-07-21,completed
17222,1797,2024-07-21,completed
17223,452,2024-07-21,completed
17224,1998,2024-07-21,completed
17225,1194,2024-07-21,cancelled
17226,673,2024-07-21,completed
17227,1502,2024-07-21,completed
17228,1185,2024-07-21,completed
17229,525,2024-07-21,completed
17230,373,2024-07-21,completed
17231,1113,2024-07-21,returned
17232,1607,2024-07-21,completed
17233,1505,2024-07-21,completed
17234,1894,2024-07-21,completed
17235,1093,2024-07-21,completed
17236,1162,2024-07-21,returned
17237,1061,2024-07-22,completed
17238,506,2024-07-22,completed
17239,1236,2024-07-22,completed
17240,81,2024-07-22,completed
17241,1509,2024-07-22,completed
17242,794,2024-07-22,completed
17243,946,2024-07-22,completed
17244,577,2024-07-22,completed
17245,925,2024-07-22,completed
17246,1104,2024-07-22,
17247,339,2024-07-22,
17248,562,2024-07-22,completed
17249,1115,2024-07-22,completed
17250,1435,2024-07-22,completed
17251,754,2024-07-22,completed
17252,1867,2024-07-22,completed
17253,758,2024-07-22,completed
17254,991,2024-07-22,completed
17255,1802,2024-07-22,completed
17256,505,2024-07-22,completed
17257,798,2024-07-22,completed
17258,1045,2024-07-22,completed
17259,1841,2024-07-22,completed
17260,1888,2024-07-22,completed
17261,1072,2024-07-22,completed
17262,1360,2024-07-22,completed
17263,1669,2024-07-22,completed
17264,1211,2024-07-23,completed
17265,1376,2024-07-23,completed
17266,1338,2024-07-23,completed
17267,68,2024-07-23,returned
17268,274,2024-07-23,completed
17269,81,2024-07-23,completed
17270,951,2024-07-23,completed
17271,646,2024-07-23,cancelled
17272,1658,2024-07-23,cancelled
17273,1607,2024-07-23,completed
17274,582,2024-07-23,completed
17275,994,2024-07-23,completed
17276,701,2024-07-23,cancelled
17277,257,2024-07-23,completed
17278,1019,2024-07-23,completed
17279,475,2024-07-23,completed
17280,1411,2024-07-23,completed
17281,527,2024-07-23,completed
17282,731,2024-07-23,completed
17283,1379,2024-07-23,cancelled
17284,761,2024-07-23,completed
17285,1062,2024-07-23,returned
17286,277,2024-07-23,completed
17287,782,2024-07-23,completed
17288,245,2024-07-23,completed
17289,1618,2024-07-24,completed
17290,510,2024-07-24,completed
17291,1391,2024-07-24,completed
17292,1866,2024-07-24,returned
17293,574,2024-07-24,completed
17294,1624,2024-07-24,returned
17295,632,2024-07-24,completed
17296,1662,2024-07-24,completed
17297,83,2024-07-24,completed
17298,1607,2024-07-24,completed
17299,382,2024-07-24,returned
17300,327,2024-07-24,completed
17301,377,2024-07-24,cancelled
17302,989,2024-07-24,completed
17303,1325,2024-07-24,completed
17304,1611,2024-07-24,cancelled
17305,250,2024-07-24,completed
17306,1274,2024-07-24,completed
17307,108,2024-07-24,completed
17308,1465,2024-07-24,cancelled
17309,1976,2024-07-24,completed
17310,1875,2024-07-24,completed
17311,1690,2024-07-24,completed
17312,927,2024-07-24,completed
17313,396,2024-07-24,completed
17314,1679,2024-07-24,completed
17315,1361,2024-07-24,completed
17316,273,2024-07-25,completed
17317,613,2024-07-25,completed
17318,260,2024-07-25,completed
17319,1558,2024-07-25,cancelled
17320,1576,2024-07-25,completed
17321,1176,2024-07-25,completed
17322,1035,2024-07-25,completed
17323,1559,2024-07-25,completed
17324,195,2024-07-25,completed
17325,869,2024-07-25,completed
17326,981,2024-07-25,cancelled
17327,743,2024-07-25,completed
17328,287,2024-07-25,completed
17329,536,2024-07-25,completed
17330,1266,2024-07-25,completed
17331,1295,2024-07-25,completed
17332,455,2024-07-25,completed
17333,1316,2024-07-25,completed
17334,120,2024-07-25,completed
17335,277,2024-07-25,completed
17336,259,2024-07-25,completed
17337,681,2024-07-25,completed
17338,1878,2024-07-25,returned
17339,187,2024-07-25,returned
17340,859,2024-07-25,completed
17341,425,2024-07-25,
17342,1705,2024-07-25,completed
17343,1084,2024-07-25,completed
17344,1762,2024-07-26,completed
17345,909,2024-07-26,completed
17346,584,2024-07-26,returned
17347,416,2024-07-26,completed
17348,95,2024-07-26,completed
17349,938,2024-07-26,completed
17350,1220,2024-07-26,cancelled
17351,797,2024-07-26,completed
17352,840,2024-07-26,completed
17353,1284,2024-07-26,completed
17354,771,2024-07-26,completed
17355,1859,2024-07-26,completed
17356,1188,2024-07-26,completed
17357,927,2024-07-26,completed
17358,58,2024-07-26,completed
17359,769,2024-07-26,completed
17360,1323,2024-07-26,completed
17361,1687,2024-07-26,completed
17362,862,2024-07-26,completed
17363,782,2024-07-26,completed
17364,1792,2024-07-26,completed
17365,375,2024-07-26,completed
17366,1705,2024-07-26,completed
17367,1363,2024-07-26,completed
17368,558,2024-07-26,completed
17369,422,2024-07-26,completed
17370,803,2024-07-26,completed
17371,941,2024-07-26,returned
17372,554,2024-07-26,completed
17373,376,2024-07-26,completed
17374,928,2024-07-26,completed
17375,1357,2024-07-26,completed
17376,552,2024-07-26,completed
17377,1261,2024-07-26,completed
17378,436,2024-07-26,completed
17379,339,2024-07-26,completed
17380,941,2024-07-26,cancelled
17381,1979,2024-07-26,cancelled
17382,312,2024-07-26,cancelled
17383,968,2024-07-26,completed
17384,1891,2024-07-26,completed
17385,133,2024-07-26,completed
17386,1982,2024-07-26,completed
17387,910,2024-07-26,completed
17388,1787,2024-07-26,completed
17389,1340,2024-07-27,completed
17390,176,2024-07-27,cancelled
17391,345,2024-07-27,completed
17392,651,2024-07-27,completed
17393,926,2024-07-27,completed
17394,1411,2024-07-27,returned
17395,303,2024-07-27,completed
17396,1303,2024-07-27,completed
17397,207,2024-07-27,completed
17398,1208,2024-07-27,completed
17399,440,2024-07-27,completed
17400,152,2024-07-27,completed
17401,600,2024-07-27,completed
17402,1748,2024-07-27,completed
17403,459,2024-07-27,completed
17404,1593,2024-07-27,completed
17405,1126,2024-07-27,completed
17406,1148,2024-07-27,completed
17407,1391,2024-07-27,completed
17408,1930,2024-07-27,completed
17409,1378,2024-07-27,completed
17410,995,2024-07-27,returned
17411,1273,2024-07-27,completed
17412,1735,2024-07-27,returned
17413,993,2024-07-27,completed
17414,366,2024-07-27,completed
17415,1633,2024-07-27,completed
17416,548,2024-07-27,completed
17417,781,2024-07-27,completed
17418,734,2024-07-27,completed
17419,1393,2024-07-27,completed
17420,32,2024-07-27,returned
17421,993,2024-07-27,completed
17422,558,2024-07-27,completed
17423,1636,2024-07-27,completed
17424,183,2024-07-27,completed
17425,930,2024-07-27,returned
17426,49,2024-07-27,completed
17427,960,2024-07-27,returned
17428,1076,2024-07-27,completed
17429,1105,2024-07-27,completed
17430,1952,2024-07-27,completed
17431,1076,2024-07-27,returned
17432,1064,2024-07-27,returned
17433,492,2024-07-27,completed
17434,976,2024-07-27,completed
17435,1404,2024-07-27,completed
17436,500,2024-07-27,completed
17437,296,2024-07-28,cancelled
17438,1387,2024-07-28,completed
17439,747,2024-07-28,completed
17440,221,2024-07-28,returned
17441,433,2024-07-28,completed
17442,1343,2024-07-28,completed
17443,1084,2024-07-28,completed
17444,1313,2024-07-28,cancelled
17445,1975,2024-07-28,completed
17446,1628,2024-07-28,completed
17447,266,2024-07-28,completed
17448,538,2024-07-28,completed
17449,1750,2024-07-28,completed
17450,1963,2024-07-28,completed
17451,631,2024-07-28,cancelled
17452,1602,2024-07-28,completed
17453,1782,2024-07-28,completed
17454,1415,2024-07-28,completed
17455,994,2024-07-28,cancelled
17456,885,2024-07-28,completed
17457,446,2024-07-28,completed
17458,1874,2024-07-28,completed
17459,968,2024-07-28,completed
17460,933,2024-07-28,completed
17461,479,2024-07-28,completed
17462,765,2024-07-28,completed
17463,28,2024-07-28,completed
17464,1479,2024-07-28,returned
17465,1218,2024-07-28,completed
17466,312,2024-07-28,completed
17467,1131,2024-07-29,completed
17468,475,2024-07-29,completed
17469,1372,2024-07-29,completed
17470,429,2024-07-29,completed
17471,898,2024-07-29,completed
17472,855,2024-07-29,completed
17473,739,2024-07-29,completed
17474,1144,2024-07-29,cancelled
17475,1582,2024-07-29,completed
17476,253,2024-07-29,completed
17477,409,2024-07-29,completed
17478,820,2024-07-29,completed
17479,587,2024-07-29,completed
