customer_id,recency,frequency,monetary,cluster,segment
874,48,15,129480.70999999999,2,Casual - عملاء عاديين
875,1,14,206436.73,0,VIP - عملاء بيإنفقوا كتير ونشطين
876,96,17,83545.77,2,Casual - عملاء عاديين
877,42,14,206930.88999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
878,176,7,26981.760000000002,1,At Risk - عملاء مش نشطين من فترة
879,62,12,86617.1,2,Casual - عملاء عاديين
880,125,16,194609.43,1,At Risk - عملاء مش نشطين من فترة
881,16,20,230211.02,0,VIP - عملاء بيإنفقوا كتير ونشطين
882,14,11,118985.42,2,Casual - عملاء عاديين
883,170,8,66901.78,1,At Risk - عملاء مش نشطين من فترة
884,14,16,152450.57,0,VIP - عملاء بيإنفقوا كتير ونشطين
885,64,21,248804.66999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
886,40,11,216975.47999999998,2,Casual - عملاء عاديين
887,11,13,167074.28,2,Casual - عملاء عاديين
888,65,8,112638.05,2,Casual - عملاء عاديين
889,98,16,195546.69,0,VIP - عملاء بيإنفقوا كتير ونشطين
890,41,18,136972.71,0,VIP - عملاء بيإنفقوا كتير ونشطين
891,42,19,250254.16999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
892,7,19,252571.43000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
893,35,15,135291.79,2,Casual - عملاء عاديين
894,73,22,185431.76,0,VIP - عملاء بيإنفقوا كتير ونشطين
895,19,12,131608.57,2,Casual - عملاء عاديين
896,79,13,138901.25,2,Casual - عملاء عاديين
897,61,12,87564.98,2,Casual - عملاء عاديين
898,139,15,128393.0,1,At Risk - عملاء مش نشطين من فترة
899,85,15,181837.07,0,VIP - عملاء بيإنفقوا كتير ونشطين
900,84,10,137369.36,2,Casual - عملاء عاديين
901,55,9,124330.15,2,Casual - عملاء عاديين
902,82,19,188610.82,0,VIP - عملاء بيإنفقوا كتير ونشطين
903,68,11,113321.9,2,Casual - عملاء عاديين
904,2,25,242762.84,0,VIP - عملاء بيإنفقوا كتير ونشطين
905,35,22,312727.43,0,VIP - عملاء بيإنفقوا كتير ونشطين
906,13,7,63744.44,2,Casual - عملاء عاديين
907,5,14,168514.66,2,Casual - عملاء عاديين
908,11,21,105255.31,0,VIP - عملاء بيإنفقوا كتير ونشطين
909,80,14,89697.45,2,Casual - عملاء عاديين
910,71,13,147289.56,2,Casual - عملاء عاديين
911,86,13,104632.54000000001,2,Casual - عملاء عاديين
912,5,11,101000.53,2,Casual - عملاء عاديين
913,13,13,226621.2,0,VIP - عملاء بيإنفقوا كتير ونشطين
914,33,12,112829.12,2,Casual - عملاء عاديين
915,116,11,86671.39,1,At Risk - عملاء مش نشطين من فترة
916,13,17,181604.68,0,VIP - عملاء بيإنفقوا كتير ونشطين
917,16,14,111638.88,2,Casual - عملاء عاديين
918,82,16,182116.99,0,VIP - عملاء بيإنفقوا كتير ونشطين
919,82,19,99609.75,2,Casual - عملاء عاديين
920,57,12,171154.85,2,Casual - عملاء عاديين
921,20,16,64438.25,2,Casual - عملاء عاديين
922,147,5,13772.9,1,At Risk - عملاء مش نشطين من فترة
923,11,17,160314.66,0,VIP - عملاء بيإنفقوا كتير ونشطين
924,96,14,173183.34,1,At Risk - عملاء مش نشطين من فترة
925,34,16,86635.5,2,Casual - عملاء عاديين
926,8,15,245468.85,0,VIP - عملاء بيإنفقوا كتير ونشطين
927,186,13,131492.36000000002,1,At Risk - عملاء مش نشطين من فترة
928,10,15,200190.29,0,VIP - عملاء بيإنفقوا كتير ونشطين
929,84,9,138483.06,1,At Risk - عملاء مش نشطين من فترة
930,53,13,144931.01,2,Casual - عملاء عاديين
931,158,8,94884.59,1,At Risk - عملاء مش نشطين من فترة
932,43,11,122535.52,2,Casual - عملاء عاديين
933,10,17,135560.24,2,Casual - عملاء عاديين
934,28,17,136643.36000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
935,200,14,95883.75,1,At Risk - عملاء مش نشطين من فترة
936,110,16,181038.37,0,VIP - عملاء بيإنفقوا كتير ونشطين
937,172,15,160043.77,1,At Risk - عملاء مش نشطين من فترة
938,34,15,120141.63,2,Casual - عملاء عاديين
939,86,15,228262.25,0,VIP - عملاء بيإنفقوا كتير ونشطين
940,58,15,227617.03,0,VIP - عملاء بيإنفقوا كتير ونشطين
941,128,11,98539.06999999999,1,At Risk - عملاء مش نشطين من فترة
942,35,13,93606.21,2,Casual - عملاء عاديين
943,138,9,74554.9,1,At Risk - عملاء مش نشطين من فترة
944,34,12,194494.97,2,Casual - عملاء عاديين
945,36,15,185522.2,0,VIP - عملاء بيإنفقوا كتير ونشطين
946,6,13,113470.32,2,Casual - عملاء عاديين
947,170,12,105054.91,1,At Risk - عملاء مش نشطين من فترة
948,94,6,28230.95,1,At Risk - عملاء مش نشطين من فترة
949,59,13,291305.39999999997,0,VIP - عملاء بيإنفقوا كتير ونشطين
950,409,8,32058.81,1,At Risk - عملاء مش نشطين من فترة
951,133,8,52154.58,1,At Risk - عملاء مش نشطين من فترة
952,17,17,117680.92,2,Casual - عملاء عاديين
953,4,15,174216.07,0,VIP - عملاء بيإنفقوا كتير ونشطين
954,43,26,280804.09,0,VIP - عملاء بيإنفقوا كتير ونشطين
955,85,18,197930.53,0,VIP - عملاء بيإنفقوا كتير ونشطين
956,4,20,202438.83,0,VIP - عملاء بيإنفقوا كتير ونشطين
957,13,15,143734.66,2,Casual - عملاء عاديين
958,4,20,315455.1,0,VIP - عملاء بيإنفقوا كتير ونشطين
959,4,12,140102.2,2,Casual - عملاء عاديين
960,86,12,82377.55,2,Casual - عملاء عاديين
961,17,11,115048.63,2,Casual - عملاء عاديين
962,28,16,120637.67,2,Casual - عملاء عاديين
963,22,17,114951.17,2,Casual - عملاء عاديين
964,24,11,95864.68,2,Casual - عملاء عاديين
965,17,17,225295.22,0,VIP - عملاء بيإنفقوا كتير ونشطين
966,8,15,159070.93,2,Casual - عملاء عاديين
967,131,13,110288.12000000001,1,At Risk - عملاء مش نشطين من فترة
968,41,14,90069.7,2,Casual - عملاء عاديين
969,70,11,113984.04,2,Casual - عملاء عاديين
970,174,10,151101.31,1,At Risk - عملاء مش نشطين من فترة
971,68,12,75044.19,2,Casual - عملاء عاديين
972,17,11,154328.25,2,Casual - عملاء عاديين
973,22,9,115549.8,2,Casual - عملاء عاديين
974,25,19,152679.33,0,VIP - عملاء بيإنفقوا كتير ونشطين
975,194,14,95407.13,1,At Risk - عملاء مش نشطين من فترة
976,3,14,182213.88,2,Casual - عملاء عاديين
977,4,9,47888.740000000005,2,Casual - عملاء عاديين
978,26,21,285467.06,0,VIP - عملاء بيإنفقوا كتير ونشطين
979,6,15,172418.66999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
980,41,17,166477.43,0,VIP - عملاء بيإنفقوا كتير ونشطين
981,27,15,62615.12,2,Casual - عملاء عاديين
982,33,15,210356.76,0,VIP - عملاء بيإنفقوا كتير ونشطين
983,72,18,201643.1,0,VIP - عملاء بيإنفقوا كتير ونشطين
984,14,10,93118.57,2,Casual - عملاء عاديين
985,58,12,159032.04,2,Casual - عملاء عاديين
986,102,16,225501.56,0,VIP - عملاء بيإنفقوا كتير ونشطين
987,50,13,159016.59,2,Casual - عملاء عاديين
988,87,14,199486.6,0,VIP - عملاء بيإنفقوا كتير ونشطين
989,101,17,286734.42,0,VIP - عملاء بيإنفقوا كتير ونشطين
990,14,18,177875.93,0,VIP - عملاء بيإنفقوا كتير ونشطين
991,5,18,210125.84,0,VIP - عملاء بيإنفقوا كتير ونشطين
992,50,23,220974.93,0,VIP - عملاء بيإنفقوا كتير ونشطين
993,55,13,129073.16,2,Casual - عملاء عاديين
994,14,13,123661.94,2,Casual - عملاء عاديين
995,48,15,149922.63,2,Casual - عملاء عاديين
996,82,13,148387.4,2,Casual - عملاء عاديين
997,107,13,111019.39,1,At Risk - عملاء مش نشطين من فترة
998,22,16,182251.0,0,VIP - عملاء بيإنفقوا كتير ونشطين
999,80,7,110037.05,1,At Risk - عملاء مش نشطين من فترة
1000,66,16,138888.27,2,Casual - عملاء عاديين
1001,32,10,141856.39,2,Casual - عملاء عاديين
1002,12,16,235501.48,0,VIP - عملاء بيإنفقوا كتير ونشطين
1003,87,14,111403.7,2,Casual - عملاء عاديين
1004,56,10,79245.31,2,Casual - عملاء عاديين
1005,15,13,94978.45999999999,2,Casual - عملاء عاديين
1006,61,12,105195.89,2,Casual - عملاء عاديين
1007,23,13,121227.36,2,Casual - عملاء عاديين
1008,56,15,170215.09,0,VIP - عملاء بيإنفقوا كتير ونشطين
1009,12,11,102489.34,2,Casual - عملاء عاديين
1010,102,9,100283.81999999999,1,At Risk - عملاء مش نشطين من فترة
1011,97,7,87709.49,1,At Risk - عملاء مش نشطين من فترة
1012,23,20,238402.93,0,VIP - عملاء بيإنفقوا كتير ونشطين
1013,60,11,106771.36,2,Casual - عملاء عاديين
1014,17,13,147886.81,2,Casual - عملاء عاديين
1015,24,12,158374.85,2,Casual - عملاء عاديين
1016,68,11,162905.78,2,Casual - عملاء عاديين
1017,241,9,59019.71,1,At Risk - عملاء مش نشطين من فترة
1018,102,11,171301.63,1,At Risk - عملاء مش نشطين من فترة
1019,67,15,141388.87,2,Casual - عملاء عاديين
1020,5,15,181854.2,0,VIP - عملاء بيإنفقوا كتير ونشطين
1021,26,7,94714.02,2,Casual - عملاء عاديين
1022,36,16,156414.57,0,VIP - عملاء بيإنفقوا كتير ونشطين
1023,9,10,150915.63999999998,2,Casual - عملاء عاديين
1024,191,15,118030.46,1,At Risk - عملاء مش نشطين من فترة
1025,110,12,100824.59,1,At Risk - عملاء مش نشطين من فترة
1026,95,15,98680.86,1,At Risk - عملاء مش نشطين من فترة
1027,20,12,284027.37,0,VIP - عملاء بيإنفقوا كتير ونشطين
1028,13,11,80883.08,2,Casual - عملاء عاديين
1029,77,9,65834.75,2,Casual - عملاء عاديين
1030,149,13,223749.21,1,At Risk - عملاء مش نشطين من فترة
1031,35,15,111017.0,2,Casual - عملاء عاديين
1032,18,13,126741.5,2,Casual - عملاء عاديين
1033,29,17,146065.38,0,VIP - عملاء بيإنفقوا كتير ونشطين
1034,22,16,160651.38,0,VIP - عملاء بيإنفقوا كتير ونشطين
1035,24,22,154573.06,0,VIP - عملاء بيإنفقوا كتير ونشطين
1036,18,14,160136.65,2,Casual - عملاء عاديين
1037,7,18,182073.34,0,VIP - عملاء بيإنفقوا كتير ونشطين
1038,65,21,219320.18,0,VIP - عملاء بيإنفقوا كتير ونشطين
1039,41,13,108782.08,2,Casual - عملاء عاديين
1040,63,11,180128.62,2,Casual - عملاء عاديين
1041,22,16,168606.15,0,VIP - عملاء بيإنفقوا كتير ونشطين
1042,13,16,241639.96,0,VIP - عملاء بيإنفقوا كتير ونشطين
1043,105,6,81716.66,1,At Risk - عملاء مش نشطين من فترة
1044,62,14,117114.66,2,Casual - عملاء عاديين
1045,8,15,157369.47,2,Casual - عملاء عاديين
1046,184,13,100426.26,1,At Risk - عملاء مش نشطين من فترة
1047,96,15,190177.82,0,VIP - عملاء بيإنفقوا كتير ونشطين
1048,39,15,129199.26,2,Casual - عملاء عاديين
1049,42,17,144352.99,0,VIP - عملاء بيإنفقوا كتير ونشطين
1050,128,22,399779.66000000003,0,VIP - عملاء بيإنفقوا كتير ونشطين
1051,35,18,233849.38,0,VIP - عملاء بيإنفقوا كتير ونشطين
1052,17,12,131327.23,2,Casual - عملاء عاديين
1053,11,16,116235.37,2,Casual - عملاء عاديين
1054,50,11,141760.41,2,Casual - عملاء عاديين
1055,37,18,152077.63,0,VIP - عملاء بيإنفقوا كتير ونشطين
1056,4,20,194242.62,0,VIP - عملاء بيإنفقوا كتير ونشطين
1057,63,13,165030.35,2,Casual - عملاء عاديين
1058,19,15,182245.26,0,VIP - عملاء بيإنفقوا كتير ونشطين
1059,15,12,97341.18000000001,2,Casual - عملاء عاديين
1060,103,14,125125.45,1,At Risk - عملاء مش نشطين من فترة
1061,47,8,118036.91,2,Casual - عملاء عاديين
1062,194,9,35833.44,1,At Risk - عملاء مش نشطين من فترة
1063,131,7,67391.3,1,At Risk - عملاء مش نشطين من فترة
1064,18,12,91045.63,2,Casual - عملاء عاديين
1065,5,11,157209.95,2,Casual - عملاء عاديين
1066,23,9,85163.66,2,Casual - عملاء عاديين
1067,36,14,160738.71,2,Casual - عملاء عاديين
1068,47,17,160341.8,0,VIP - عملاء بيإنفقوا كتير ونشطين
1069,3,15,169344.44,0,VIP - عملاء بيإنفقوا كتير ونشطين
1070,75,12,137134.87,2,Casual - عملاء عاديين
1071,11,18,186466.75,0,VIP - عملاء بيإنفقوا كتير ونشطين
1072,38,21,146242.91,0,VIP - عملاء بيإنفقوا كتير ونشطين
1073,30,14,150084.58,2,Casual - عملاء عاديين
1074,68,14,194564.46,0,VIP - عملاء بيإنفقوا كتير ونشطين
1075,29,14,138557.54,2,Casual - عملاء عاديين
1076,29,12,123989.26999999999,2,Casual - عملاء عاديين
1077,139,12,103049.31999999999,1,At Risk - عملاء مش نشطين من فترة
1078,68,16,93246.02,2,Casual - عملاء عاديين
1079,2,18,286529.57,0,VIP - عملاء بيإنفقوا كتير ونشطين
1080,118,12,149095.97,1,At Risk - عملاء مش نشطين من فترة
1081,69,16,79286.25,2,Casual - عملاء عاديين
1082,39,18,113439.65,2,Casual - عملاء عاديين
1083,98,20,230663.3,0,VIP - عملاء بيإنفقوا كتير ونشطين
1084,41,12,99772.28,2,Casual - عملاء عاديين
1085,34,11,77407.6,2,Casual - عملاء عاديين
1086,2,17,196674.25,0,VIP - عملاء بيإنفقوا كتير ونشطين
1087,96,8,34578.72,1,At Risk - عملاء مش نشطين من فترة
1088,60,16,160580.84,0,VIP - عملاء بيإنفقوا كتير ونشطين
1089,115,9,88516.33,1,At Risk - عملاء مش نشطين من فترة
1090,2,19,144024.15,0,VIP - عملاء بيإنفقوا كتير ونشطين
1091,46,14,110419.08,2,Casual - عملاء عاديين
1092,8,8,44757.96,2,Casual - عملاء عاديين
1093,45,18,161821.22,0,VIP - عملاء بيإنفقوا كتير ونشطين
1094,90,9,92761.76,1,At Risk - عملاء مش نشطين من فترة
1095,105,7,51618.66,1,At Risk - عملاء مش نشطين من فترة
1096,17,15,124670.78,2,Casual - عملاء عاديين
1097,10,18,150725.75,0,VIP - عملاء بيإنفقوا كتير ونشطين
1098,7,14,172883.16,2,Casual - عملاء عاديين
1099,51,8,50516.159999999996,2,Casual - عملاء عاديين
1100,25,13,125029.59,2,Casual - عملاء عاديين
1101,31,10,71190.98999999999,2,Casual - عملاء عاديين
1102,33,14,109835.78,2,Casual - عملاء عاديين
1103,110,14,162387.6,1,At Risk - عملاء مش نشطين من فترة
1104,86,12,98242.49,2,Casual - عملاء عاديين
1105,82,8,101497.85,1,At Risk - عملاء مش نشطين من فترة
1106,68,16,110314.62000000001,2,Casual - عملاء عاديين
1107,12,19,203648.51,0,VIP - عملاء بيإنفقوا كتير ونشطين
1108,7,18,200338.92,0,VIP - عملاء بيإنفقوا كتير ونشطين
1109,76,15,146320.39,2,Casual - عملاء عاديين
1110,94,19,175974.48,0,VIP - عملاء بيإنفقوا كتير ونشطين
1111,138,12,221313.42,1,At Risk - عملاء مش نشطين من فترة
1112,61,13,161757.42,2,Casual - عملاء عاديين
1113,196,8,92990.31,1,At Risk - عملاء مش نشطين من فترة
1114,17,13,63754.6,2,Casual - عملاء عاديين
1115,189,14,154160.82,1,At Risk - عملاء مش نشطين من فترة
1116,128,10,117463.26999999999,1,At Risk - عملاء مش نشطين من فترة
1117,68,20,266321.96,0,VIP - عملاء بيإنفقوا كتير ونشطين
1118,98,16,188072.25,0,VIP - عملاء بيإنفقوا كتير ونشطين
1119,27,19,139013.34,0,VIP - عملاء بيإنفقوا كتير ونشطين
1120,17,9,121537.89,2,Casual - عملاء عاديين
1121,172,7,54920.15,1,At Risk - عملاء مش نشطين من فترة
1122,68,23,360087.37,0,VIP - عملاء بيإنفقوا كتير ونشطين
1123,44,14,118469.48999999999,2,Casual - عملاء عاديين
1124,20,15,160737.69,2,Casual - عملاء عاديين
1125,23,16,85609.01,2,Casual - عملاء عاديين
1126,14,18,134512.92,0,VIP - عملاء بيإنفقوا كتير ونشطين
1127,23,8,66455.92,2,Casual - عملاء عاديين
1128,38,13,102886.19,2,Casual - عملاء عاديين
1129,45,13,114411.6,2,Casual - عملاء عاديين
1130,17,19,156726.16,0,VIP - عملاء بيإنفقوا كتير ونشطين
1131,34,15,182528.06,0,VIP - عملاء بيإنفقوا كتير ونشطين
1132,53,13,131902.86000000002,2,Casual - عملاء عاديين
1133,9,11,74314.89,2,Casual - عملاء عاديين
1134,5,24,187116.06,0,VIP - عملاء بيإنفقوا كتير ونشطين
1135,26,17,133632.01,2,Casual - عملاء عاديين
1136,53,13,201649.77,0,VIP - عملاء بيإنفقوا كتير ونشطين
1137,120,10,84002.08,1,At Risk - عملاء مش نشطين من فترة
1138,145,13,85201.18000000001,1,At Risk - عملاء مش نشطين من فترة
1139,29,12,315271.02999999997,0,VIP - عملاء بيإنفقوا كتير ونشطين
1140,138,10,50773.46,1,At Risk - عملاء مش نشطين من فترة
1141,140,15,145813.4,1,At Risk - عملاء مش نشطين من فترة
1142,57,15,226643.65,0,VIP - عملاء بيإنفقوا كتير ونشطين
1143,52,18,282043.89,0,VIP - عملاء بيإنفقوا كتير ونشطين
1144,200,8,96995.28,1,At Risk - عملاء مش نشطين من فترة
1145,4,10,74811.9,2,Casual - عملاء عاديين
1146,35,14,190154.62,0,VIP - عملاء بيإنفقوا كتير ونشطين
1147,47,16,169647.39,0,VIP - عملاء بيإنفقوا كتير ونشطين
1148,56,16,280504.04,0,VIP - عملاء بيإنفقوا كتير ونشطين
1149,145,9,122554.77,1,At Risk - عملاء مش نشطين من فترة
1150,55,16,151575.51,0,VIP - عملاء بيإنفقوا كتير ونشطين
1151,85,19,240650.79,0,VIP - عملاء بيإنفقوا كتير ونشطين
1152,47,13,94032.73,2,Casual - عملاء عاديين
1153,31,15,179428.64,0,VIP - عملاء بيإنفقوا كتير ونشطين
1154,130,16,172785.59,1,At Risk - عملاء مش نشطين من فترة
1155,101,14,156019.83,1,At Risk - عملاء مش نشطين من فترة
1156,89,8,126661.23,1,At Risk - عملاء مش نشطين من فترة
1157,5,15,152125.6,2,Casual - عملاء عاديين
1158,120,9,139388.27,1,At Risk - عملاء مش نشطين من فترة
1159,41,8,60011.51,2,Casual - عملاء عاديين
1160,20,21,160443.97,0,VIP - عملاء بيإنفقوا كتير ونشطين
1161,68,16,142069.72,2,Casual - عملاء عاديين
1162,67,16,138907.74,2,Casual - عملاء عاديين
1163,111,8,81156.52,1,At Risk - عملاء مش نشطين من فترة
1164,15,17,187541.1,0,VIP - عملاء بيإنفقوا كتير ونشطين
1165,54,8,43888.340000000004,2,Casual - عملاء عاديين
1166,21,13,97672.77,2,Casual - عملاء عاديين
1167,38,13,203578.06,0,VIP - عملاء بيإنفقوا كتير ونشطين
1168,105,14,155100.7,1,At Risk - عملاء مش نشطين من فترة
1169,80,19,141310.39,0,VIP - عملاء بيإنفقوا كتير ونشطين
1170,36,10,206319.79,2,Casual - عملاء عاديين
1171,11,12,83455.41,2,Casual - عملاء عاديين
1172,46,17,165092.87,0,VIP - عملاء بيإنفقوا كتير ونشطين
1173,75,6,73785.78,2,Casual - عملاء عاديين
1174,128,11,72507.68,1,At Risk - عملاء مش نشطين من فترة
1175,139,17,221510.25,0,VIP - عملاء بيإنفقوا كتير ونشطين
1176,26,24,254356.76,0,VIP - عملاء بيإنفقوا كتير ونشطين
1177,25,15,93543.43000000001,2,Casual - عملاء عاديين
1178,40,10,45885.45,2,Casual - عملاء عاديين
1179,47,18,199464.14,0,VIP - عملاء بيإنفقوا كتير ونشطين
1180,104,8,117121.46,1,At Risk - عملاء مش نشطين من فترة
1181,166,12,172091.25,1,At Risk - عملاء مش نشطين من فترة
1182,49,19,191951.32,0,VIP - عملاء بيإنفقوا كتير ونشطين
1183,6,12,173901.16,2,Casual - عملاء عاديين
1184,3,15,152144.58000000002,2,Casual - عملاء عاديين
1185,26,14,144165.86,2,Casual - عملاء عاديين
1186,55,13,155446.51,2,Casual - عملاء عاديين
1187,57,13,190251.68000000002,2,Casual - عملاء عاديين
1188,5,12,112009.78,2,Casual - عملاء عاديين
1189,171,16,163209.81,1,At Risk - عملاء مش نشطين من فترة
1190,86,9,52135.72,1,At Risk - عملاء مش نشطين من فترة
1191,22,16,255367.61000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1192,19,14,100004.28,2,Casual - عملاء عاديين
1193,37,14,143400.51,2,Casual - عملاء عاديين
1194,11,20,179896.8,0,VIP - عملاء بيإنفقوا كتير ونشطين
1195,31,13,93116.47,2,Casual - عملاء عاديين
1196,18,10,47163.71,2,Casual - عملاء عاديين
1197,26,13,181282.09,2,Casual - عملاء عاديين
1198,27,22,327974.81,0,VIP - عملاء بيإنفقوا كتير ونشطين
1199,19,11,120744.83,2,Casual - عملاء عاديين
1200,16,16,122265.04,2,Casual - عملاء عاديين
1201,41,14,159675.7,2,Casual - عملاء عاديين
1202,162,8,114725.48,1,At Risk - عملاء مش نشطين من فترة
1203,48,21,151494.11,0,VIP - عملاء بيإنفقوا كتير ونشطين
1204,14,22,262081.66,0,VIP - عملاء بيإنفقوا كتير ونشطين
1205,26,13,159905.69,2,Casual - عملاء عاديين
1206,20,16,109878.89,2,Casual - عملاء عاديين
1207,26,23,197563.73,0,VIP - عملاء بيإنفقوا كتير ونشطين
1208,20,27,292044.02999999997,0,VIP - عملاء بيإنفقوا كتير ونشطين
1209,16,16,194351.49,0,VIP - عملاء بيإنفقوا كتير ونشطين
1210,15,21,169575.66,0,VIP - عملاء بيإنفقوا كتير ونشطين
1211,27,15,149410.85,2,Casual - عملاء عاديين
1212,3,24,202059.12,0,VIP - عملاء بيإنفقوا كتير ونشطين
1213,193,12,229274.87,1,At Risk - عملاء مش نشطين من فترة
1214,179,14,361850.9,0,VIP - عملاء بيإنفقوا كتير ونشطين
1215,17,10,83658.09,2,Casual - عملاء عاديين
1216,6,15,218829.15,0,VIP - عملاء بيإنفقوا كتير ونشطين
1217,94,12,85806.23,1,At Risk - عملاء مش نشطين من فترة
1218,90,15,250408.43,0,VIP - عملاء بيإنفقوا كتير ونشطين
1219,68,16,106043.1,2,Casual - عملاء عاديين
1220,1,15,78223.53,2,Casual - عملاء عاديين
1221,21,24,191948.65,0,VIP - عملاء بيإنفقوا كتير ونشطين
1222,194,15,269348.7,1,At Risk - عملاء مش نشطين من فترة
1223,11,8,45753.130000000005,2,Casual - عملاء عاديين
1224,19,16,65289.92,2,Casual - عملاء عاديين
1225,104,8,137577.03,1,At Risk - عملاء مش نشطين من فترة
1226,6,14,124094.20999999999,2,Casual - عملاء عاديين
1227,118,10,103955.98,1,At Risk - عملاء مش نشطين من فترة
1228,1,24,260894.85,0,VIP - عملاء بيإنفقوا كتير ونشطين
1229,13,14,240120.30000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1230,19,17,247269.13999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1231,1,15,187644.73,0,VIP - عملاء بيإنفقوا كتير ونشطين
1232,100,17,146727.84,0,VIP - عملاء بيإنفقوا كتير ونشطين
1233,27,16,147721.86,2,Casual - عملاء عاديين
1234,26,18,161478.27,0,VIP - عملاء بيإنفقوا كتير ونشطين
1235,3,6,35639.9,2,Casual - عملاء عاديين
1236,62,17,239706.47,0,VIP - عملاء بيإنفقوا كتير ونشطين
1237,176,12,104755.89,1,At Risk - عملاء مش نشطين من فترة
1238,104,15,232008.05,0,VIP - عملاء بيإنفقوا كتير ونشطين
1239,69,17,201402.9,0,VIP - عملاء بيإنفقوا كتير ونشطين
1240,62,19,198623.35,0,VIP - عملاء بيإنفقوا كتير ونشطين
1241,120,10,90911.37000000001,1,At Risk - عملاء مش نشطين من فترة
1242,56,17,189410.15,0,VIP - عملاء بيإنفقوا كتير ونشطين
1243,23,19,111137.66,0,VIP - عملاء بيإنفقوا كتير ونشطين
1244,40,15,192386.69,0,VIP - عملاء بيإنفقوا كتير ونشطين
1245,1,18,217629.24,0,VIP - عملاء بيإنفقوا كتير ونشطين
1246,47,21,197742.81,0,VIP - عملاء بيإنفقوا كتير ونشطين
1247,41,13,116789.37,2,Casual - عملاء عاديين
1248,97,18,190330.09,0,VIP - عملاء بيإنفقوا كتير ونشطين
1249,74,8,71722.48000000001,2,Casual - عملاء عاديين
1250,18,12,139393.24,2,Casual - عملاء عاديين
1251,6,14,158416.7,2,Casual - عملاء عاديين
1252,11,14,148958.87,2,Casual - عملاء عاديين
1253,145,15,212093.34,1,At Risk - عملاء مش نشطين من فترة
1254,10,20,280647.71,0,VIP - عملاء بيإنفقوا كتير ونشطين
1255,61,9,51595.630000000005,2,Casual - عملاء عاديين
1256,113,12,88051.22,1,At Risk - عملاء مش نشطين من فترة
1257,6,16,92365.31,2,Casual - عملاء عاديين
1258,10,20,183938.77,0,VIP - عملاء بيإنفقوا كتير ونشطين
1259,11,16,183509.22999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1260,105,12,116883.58,1,At Risk - عملاء مش نشطين من فترة
1261,74,14,168473.87,2,Casual - عملاء عاديين
1262,48,15,210601.93,0,VIP - عملاء بيإنفقوا كتير ونشطين
1263,4,21,273859.58,0,VIP - عملاء بيإنفقوا كتير ونشطين
1264,61,15,148920.98,2,Casual - عملاء عاديين
1265,91,9,175866.85,1,At Risk - عملاء مش نشطين من فترة
1266,14,11,130647.31999999999,2,Casual - عملاء عاديين
1267,50,19,313030.95,0,VIP - عملاء بيإنفقوا كتير ونشطين
1268,19,17,93768.52,2,Casual - عملاء عاديين
1269,6,17,161173.97,0,VIP - عملاء بيإنفقوا كتير ونشطين
1270,100,15,173829.25,1,At Risk - عملاء مش نشطين من فترة
1271,22,15,122626.31,2,Casual - عملاء عاديين
1272,73,12,72055.76,2,Casual - عملاء عاديين
1273,35,13,190173.69,2,Casual - عملاء عاديين
1274,41,15,96305.25,2,Casual - عملاء عاديين
1275,7,18,164787.46,0,VIP - عملاء بيإنفقوا كتير ونشطين
1276,98,16,136562.24,1,At Risk - عملاء مش نشطين من فترة
1277,45,16,225567.06999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1278,83,18,245765.97,0,VIP - عملاء بيإنفقوا كتير ونشطين
1279,77,16,177514.9,0,VIP - عملاء بيإنفقوا كتير ونشطين
1280,104,12,80976.76000000001,1,At Risk - عملاء مش نشطين من فترة
1281,72,16,65784.83,2,Casual - عملاء عاديين
1282,131,14,135020.78,1,At Risk - عملاء مش نشطين من فترة
1283,86,9,182373.51,1,At Risk - عملاء مش نشطين من فترة
1284,34,15,146756.34,2,Casual - عملاء عاديين
1285,90,10,186952.36,1,At Risk - عملاء مش نشطين من فترة
1286,104,6,92665.18,1,At Risk - عملاء مش نشطين من فترة
1287,21,14,140055.68,2,Casual - عملاء عاديين
1288,19,14,169046.25,2,Casual - عملاء عاديين
1289,174,18,187360.77,1,At Risk - عملاء مش نشطين من فترة
1290,23,17,113883.12,2,Casual - عملاء عاديين
1291,74,12,139455.04,2,Casual - عملاء عاديين
1292,40,13,70250.56,2,Casual - عملاء عاديين
1293,132,14,146218.07,1,At Risk - عملاء مش نشطين من فترة
1294,6,16,159156.03,0,VIP - عملاء بيإنفقوا كتير ونشطين
1295,97,15,107461.06,1,At Risk - عملاء مش نشطين من فترة
1296,35,14,134967.96,2,Casual - عملاء عاديين
1297,27,17,200689.55000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1298,71,12,141077.16,2,Casual - عملاء عاديين
1299,19,8,61193.28,2,Casual - عملاء عاديين
1300,42,11,131950.65,2,Casual - عملاء عاديين
