date_id,revenue,n_orders,day_of_week,month,revenue_zscore_by_weekday,anomaly,anomaly_score
2024-12-19,545429.23,57,3,12,0.9596565299017019,1,0.1654055062054588
2024-12-20,1131233.02,89,4,12,1.4446312589079429,1,0.030311180647337954
2024-12-21,1157774.4,106,5,12,2.398339525694243,1,0.003684686574947915
2024-12-22,46194.31,6,6,12,-0.9684021666911631,1,0.10397409194131846
2024-12-23,480821.6,53,0,12,1.1015454971616598,1,0.1549589775032162
2024-12-24,647372.2,64,1,12,1.6549423927465468,1,0.11809667049382488
2024-12-25,4131680.62,387,2,12,9.578338351008338,-1,-0.19112921571373453
2024-12-26,595542.31,55,3,12,1.1495401812709805,1,0.1534809148669244
2024-12-27,4560278.98,451,4,12,9.01194744387749,-1,-0.191706928678528
2024-12-28,1198289.16,109,5,12,2.5354047193037617,-1,-0.005157899547520883
2024-12-29,2567214.6,262,6,12,9.31776050769432,-1,-0.16693424906531096
2024-12-30,622044.16,55,0,12,1.8550699694373514,1,0.10714807497443823
2024-12-31,776706.0599999999,64,1,12,2.2330078698708817,1,0.07314676727487579
2025-01-01,334698.06,27,2,1,0.03583617257622356,1,0.2645086835463476
2025-01-02,208033.84,21,3,1,-0.3187695538345538,1,0.29302059402876174
2025-01-03,322205.21,32,4,1,-0.3407543300048015,1,0.2614034230161812
2025-01-04,401194.96,49,5,1,-0.1612389445862552,1,0.20340726703142786
2025-01-05,395921.22,29,6,1,0.45853910075503057,1,0.23846995668153903
2025-01-06,358071.52,31,0,1,0.4465850626970896,1,0.24710128482614496
2025-01-07,228038.98,22,1,1,-0.2192926907295337,1,0.2931278040385437
2025-01-08,348623.15,32,2,1,0.07083243594064194,1,0.26701851096209267
2025-01-09,277547.26,29,3,1,-0.05537600451038097,1,0.2785234218303522
2025-01-10,348300.83,42,4,1,-0.28316577333733267,1,0.23695816279010234
2025-01-11,573553.24,50,5,1,0.42186511473443916,1,0.1949309768967814
2025-01-12,380990.35,26,6,1,0.39761878277928675,1,0.24028764523828267
2025-01-13,227672.84,24,0,1,-0.2491861832883021,1,0.2932166090716301
2025-01-14,165387.16,20,1,1,-0.49931877377544265,1,0.27397435267029663
2025-01-15,297414.86,26,2,1,-0.05786323520270505,1,0.2779304053485108
2025-01-16,422167.14,27,3,1,0.4926037020849204,1,0.2252488744646851
2025-01-17,720971.75,63,4,1,0.5392550158501913,1,0.12686172278740826
2025-01-18,719471.6799999999,58,5,1,0.9155207412221436,1,0.1375114784164191
2025-01-19,265602.12,21,6,1,-0.07318349881972688,1,0.28521181784473365
2025-01-20,147900.63,21,0,1,-0.6748286050268374,1,0.2572514611374499
2025-01-21,381777.02,36,1,1,0.46784873878289335,1,0.2435308013275927
2025-01-22,292634.94,25,2,1,-0.06987603649740762,1,0.27471013010072753
2025-01-23,297626.86,27,3,1,0.0207076799495356,1,0.27062850901980345
2025-01-24,563564.33,52,4,1,0.19188384296562042,1,0.19297229147150158
2025-01-25,469876.66,47,5,1,0.0711176214635227,1,0.22949264652820012
2025-01-26,350926.27999999997,30,6,1,0.27495260833365687,1,0.2623447524270055
2025-01-27,305953.1,29,0,1,0.16849560640665795,1,0.25957412706903493
2025-01-28,387920.58999999997,20,1,1,0.49530779492872185,1,0.2044991731040111
2025-01-29,305446.73,35,2,1,-0.037677696880958456,1,0.26084608639483015
2025-01-30,372405.64,31,3,1,0.30405222375606206,1,0.25819763998210793
2025-01-31,550879.93,50,4,1,0.16389154815933354,1,0.2001816492561519
2025-02-01,558709.3,48,5,2,0.3716466879184324,1,0.20819879715368939
2025-02-02,261300.81,30,6,2,-0.09073352590537204,1,0.2712223255516022
2025-02-03,254502.71,26,0,2,-0.10602942679716222,1,0.28486210231964965
2025-02-04,273546.12,24,1,2,-0.015895787577768945,1,0.2720578716182583
2025-02-05,304994.55,22,2,2,-0.03881410679774337,1,0.2649419779007231
2025-02-06,412661.97,28,3,2,0.4565876283076604,1,0.2339533411971132
2025-02-07,346401.67,40,4,2,-0.28735689365869665,1,0.24222370538176502
2025-02-08,471200.27,51,5,2,0.07559551694935308,1,0.21023471093114243
2025-02-09,238019.57,27,6,2,-0.18572467803981604,1,0.2801852720431338
2025-02-10,369639.04,31,0,2,0.5083061460957935,1,0.2444636490825784
2025-02-11,1858660.18,152,1,2,7.068866975942873,-1,-0.11903379530109481
2025-02-12,152983.64,20,2,2,-0.4208449475768613,1,0.27101488144033253
2025-02-13,259089.98,19,3,2,-0.1253125504330254,1,0.28011584048175225
2025-02-14,553740.61,46,4,2,0.17020457817308646,1,0.20805507123381134
2025-02-15,334828.52,49,5,2,-0.3857627711564862,1,0.18009007178055764
2025-02-16,347162.45,27,6,2,0.2595955849045706,1,0.2585373426655642
2025-02-17,153929.75,25,0,2,-0.6426588903135025,1,0.23945042176578962
2025-02-18,222241.02,20,1,2,-0.24520702216406928,1,0.29142420582468254
2025-02-19,184470.12,29,2,2,-0.3417137429312548,1,0.2533778185018166
2025-02-20,347024.91,25,3,2,0.20788200857835218,1,0.25377368909924636
2025-02-21,443684.09,48,4,2,-0.07267128140198445,1,0.2112424585434901
2025-02-22,295911.26,41,5,2,-0.5174234739880467,1,0.20000890825414885
2025-02-23,393254.02,31,6,2,0.44765650167641685,1,0.2459194825540818
2025-02-24,204551.63,29,0,2,-0.3725545570355662,1,0.2628019163506486
2025-02-25,281304.23,26,1,2,0.018779552342751995,1,0.2703666750123544
2025-02-26,262888.84,17,2,2,-0.14463335222494134,1,0.2656131500162422
2025-02-27,377017.01,27,3,2,0.3215251823811306,1,0.24715098841731709
2025-02-28,398037.55,37,4,2,-0.17340536457241243,1,0.24581686893871557
2025-03-01,484851.06,55,5,3,0.12177740656866427,1,0.19460268465106528
2025-03-02,288661.45,24,6,3,0.02090222531474154,1,0.2657438122590011
2025-03-03,299146.82,27,0,3,0.13217918114740357,1,0.26182831606693785
2025-03-04,314442.71,30,1,3,0.1668939846528621,1,0.25984667667523575
2025-03-05,353254.99,31,2,3,0.08247308548056205,1,0.2665323843149107
2025-03-06,1839137.32,176,3,3,5.861650499044587,-1,-0.12483210913012688
2025-03-07,414597.43,45,4,3,-0.13686055024010366,1,0.22037565768840428
2025-03-08,489990.92,45,5,3,0.13916603002406228,1,0.23278466625740835
2025-03-09,285609.73,25,6,3,0.0084507236425055,1,0.26673583001953566
2025-03-10,401027.13,33,0,3,0.6757843022274479,1,0.22660182567078047
2025-03-11,237242.29,27,1,3,-0.17815794236376806,1,0.2785802367229824
2025-03-12,199906.2,23,2,3,-0.30292008910250173,1,0.2817888843708127
2025-03-13,205064.29,28,3,3,-0.3300214864023313,1,0.27119214853357715
2025-03-14,467633.54,56,4,3,-0.019818953751608328,1,0.18017954254983926
2025-03-15,496586.0,63,5,3,0.16147779781116675,1,0.1607061735244535
2025-03-16,227578.68,19,6,3,-0.22832516540255948,1,0.28917432296854967
2025-03-17,261633.73,30,0,3,-0.06798027882613399,1,0.26905841936774955
2025-03-18,313728.1,29,1,3,0.16369999221648196,1,0.26151377183088487
2025-03-19,384681.11,30,2,3,0.1614525945567557,1,0.25282039014772
2025-03-20,222574.49,24,3,3,-0.2636735247083717,1,0.2938333496513976
2025-03-21,615859.84,53,4,3,0.3072910623031637,1,0.1814129607182347
2025-03-22,511191.51,46,5,3,0.21088959380639832,1,0.22448649727351228
2025-03-23,309910.69,32,6,3,0.10760249512774606,1,0.2614697083858065
2025-03-24,420999.45999999996,34,0,3,0.7823511242944456,1,0.20977411110405625
2025-03-25,434269.61,41,1,3,0.7024675314474135,1,0.21076021327799493
2025-03-26,492350.18,32,2,3,0.43204439180345144,1,0.2164538874696026
2025-03-27,229206.75,30,3,3,-0.23854320452788363,1,0.2683405424572546
2025-03-28,333639.25,36,4,3,-0.3155213652207456,1,0.2507580207528608
2025-03-29,624913.75,52,5,3,0.5956224872829534,1,0.1702496182441779
2025-03-30,265965.68,26,6,3,-0.07170011635083784,1,0.2819156243393708
2025-03-31,374685.14,39,0,3,0.5352307383107371,1,0.2400285619941348
2025-04-01,296732.91,28,1,4,0.08773896688120837,1,0.2666662890413918
2025-04-02,258323.13,27,2,4,-0.15610780514449585,1,0.28314959596136874
2025-04-03,271979.69,27,3,4,-0.07647210398888148,1,0.28221542623911755
2025-04-04,315677.06,39,4,4,-0.35516083715844404,1,0.2428204640115304
2025-04-05,573818.84,54,5,4,0.4227636641871,1,0.19398182097679917
2025-04-06,191795.33,22,6,4,-0.3743269094561434,1,0.2876878512691953
2025-04-07,201518.51,22,0,4,-0.3887384454125284,1,0.28930063685668833
2025-04-08,160055.31,20,1,4,-0.5231497984908992,1,0.2725734385026864
2025-04-09,308312.49,34,2,4,-0.030475524995590697,1,0.26407620905762064
2025-04-10,328458.07,31,3,4,0.13753032846631028,1,0.2646831060030958
2025-04-11,473988.98,51,4,4,-0.005793587939771014,1,0.20105329942764455
2025-04-12,544481.72,53,5,4,0.3235134641921921,1,0.20235639483959822
2025-04-13,443866.74,48,6,4,0.6541644276055347,1,0.20264168294650503
2025-04-14,178321.38,17,0,4,-0.5125119072557396,1,0.2781553308755178
2025-04-15,355599.55,28,1,4,0.3508469599335032,1,0.24871104127344773
2025-04-16,336774.01,30,2,4,0.04105340944373139,1,0.2668438649233053
2025-04-17,414921.02,31,3,4,0.4651474027742423,1,0.24300968187825805
2025-04-18,405025.4,43,4,4,-0.15798437837975735,1,0.23074922448245577
2025-04-19,678772.39,56,5,4,0.7778312654947801,1,0.1494602797062844
2025-04-20,267299.12,29,6,4,-0.06625946963691051,1,0.27481318339101674
2025-04-21,229785.44,25,0,4,-0.23791393471746733,1,0.28671982135250973
2025-04-22,408140.64,38,1,4,0.5856825262692071,1,0.23185906921922528
2025-04-23,540633.49,35,2,4,0.5533890605176826,1,0.19252199516798024
2025-04-24,366644.02,31,3,4,0.28222084872578534,1,0.25968633569640304
2025-04-25,379594.48,37,4,4,-0.2141060561757196,1,0.2510392265344374
2025-04-26,428756.81,43,5,4,-0.06799464777969583,1,0.2349781181350606
2025-04-27,192572.28,22,6,4,-0.3711568302141933,1,0.2878431640826159
2025-04-28,278970.56,28,0,4,0.024524245073470737,1,0.2706795577875767
2025-04-29,143522.59,16,1,4,-0.597043786306333,1,0.2716108920437881
2025-04-30,267625.88,28,2,4,-0.13272831610612393,1,0.2813672476471028
2025-05-01,316241.11,38,3,5,0.09123900146281294,1,0.24894835651143232
2025-05-02,425246.1,43,4,5,-0.11336076231675965,1,0.23280078348403482
2025-05-03,329574.26,38,5,5,-0.40353842043034965,1,0.23730535536116892
2025-05-04,199167.75,23,6,5,-0.344246266422567,1,0.28573898887869803
2025-05-05,490388.16,38,0,5,1.152590012113759,1,0.1561751393230555
2025-05-06,309700.59,23,1,5,0.14569879369218985,1,0.2502401171809762
2025-05-07,271654.86,31,2,5,-0.12260276250683132,1,0.2696372034953733
2025-05-08,336392.14,35,3,5,0.16759334159221376,1,0.2576498281647065
2025-05-09,662160.94,58,4,5,0.40946964710460315,1,0.16080237291536437
2025-05-10,529445.2,43,5,5,0.2726435213611496,1,0.2239000250070204
2025-05-11,242594.51,26,6,5,-0.16705819715022624,1,0.2798068818615567
2025-05-12,239640.28,29,0,5,-0.18533123751695368,1,0.27186776818562036
2025-05-13,384923.97,28,1,5,0.4819142213505396,1,0.23776830075360966
2025-05-14,188719.63999999998,27,2,5,-0.3310339325248328,1,0.2659973423254784
2025-05-15,334781.52999999997,31,3,5,0.16149057345798848,1,0.260436819359869
2025-05-16,512275.31,56,4,5,0.07869777439591644,1,0.19416253210548357
2025-05-17,305168.49,34,5,5,-0.48610540565349786,1,0.23636679001675237
2025-05-18,182244.03,20,6,5,-0.4132977285096695,1,0.2860619251622786
2025-05-19,401990.15,30,0,5,0.680922710264315,1,0.2170227516403238
2025-05-20,339661.6,36,1,5,0.2796113324564156,1,0.2508349940954236
2025-05-21,552022.43,39,2,5,0.5820115213909379,1,0.19713305569314782
2025-05-22,223479.08,28,3,5,-0.260245939491256,1,0.2804116540118033
2025-05-23,656105.62,53,4,5,0.3961065946475374,1,0.16759941516899624
2025-05-24,383146.78,48,5,5,-0.22229761273582463,1,0.19921270070008024
2025-05-25,351364.62,35,6,5,0.2767411050643557,1,0.2589874270104952
2025-05-26,180902.33,20,0,5,-0.49874067278215456,1,0.27889381181937095
2025-05-27,384987.85,34,1,5,0.4821997368580695,1,0.24746337900990517
2025-05-28,325134.05,34,2,5,0.011800090024517925,1,0.2647341121905182
2025-05-29,244099.72,24,3,5,-0.18211219842462437,1,0.29031682809457016
2025-05-30,409634.34,34,4,5,-0.1478132384579251,1,0.2529375660764353
2025-05-31,598249.78,55,5,5,0.5054158018564964,1,0.18257669923528957
2025-06-01,231510.68,22,6,6,-0.21228198169788423,1,0.2908058732761025
2025-06-02,373961.14,36,0,6,0.5313676748035495,1,0.24198912765959396
2025-06-03,329036.73,21,1,6,0.2321228360492564,1,0.24103922631655328
2025-06-04,357024.05,33,2,6,0.09194541322826741,1,0.26611481593641906
2025-06-05,464546.55,39,3,6,0.6531836766878724,1,0.21970585048228858
2025-06-06,356677.54,43,4,6,-0.2646798113819566,1,0.2248756697532211
2025-06-07,364604.23,37,5,6,-0.28502878048220137,1,0.2509594226226616
2025-06-08,301979.96,32,6,6,0.0752438587334991,1,0.2629881626944288
2025-06-09,395422.06,31,0,6,0.6458772008845866,1,0.23023096887258981
2025-06-10,308300.23,24,1,6,0.13943980032768455,1,0.2564650431448934
2025-06-11,253438.53,33,2,6,-0.1683836861642837,1,0.26193449782904143
2025-06-12,357925.67,22,3,6,0.24918611743576377,1,0.23713751456222187
2025-06-13,320400.23,43,4,6,-0.34473761122263225,1,0.2166660181035418
2025-06-14,704899.31,58,5,6,0.8662210609229258,1,0.1392297886659175
2025-06-15,486515.69,38,6,6,0.8281789086995099,1,0.1907347648672944
2025-06-16,340574.92,32,0,6,0.353228050321596,1,0.24952162114725435
2025-06-17,352513.66,34,1,6,0.3370543887135363,1,0.25831358206121685
2025-06-18,274853.04,25,2,6,-0.11456515919031307,1,0.2839958568331086
